,정류장번호,정류장명,위도,경도,정보수집일시,모바일단축번호,도시코드,도시명,관리도시명,gu
12046,SEB121900323,양재시민의숲매헌역입구,37.4694355,127.0376108,20221011050911,22911.0,11,서울특별시,서울,서초구
12047,SEB121900324,양재시민의숲매헌역입구,37.4691332,127.0378468,20221011050911,22528.0,11,서울특별시,서울,서초구
12048,SEB121900325,본마을노인복지센터,37.4539178,127.0544141,20221011050911,22927.0,11,서울특별시,서울,서초구
12049,SEB121900326,본마을노인복지센터,37.4537858,127.0542988,20221011050911,22926.0,11,서울특별시,서울,서초구
12050,SEB121900327,서초호반써밋,37.4563449,127.0151305,20221011050911,22613.0,11,서울특별시,서울,서초구
12051,SEB121900328,서초힐스아파트,37.4562299,127.0192129,20221011050911,22615.0,11,서울특별시,서울,서초구
12052,SEB121900329,LH3.4단지,37.4579545,127.0229572,20221011050911,22616.0,11,서울특별시,서울,서초구
12053,SEB121900330,추모공원입구,37.4582475,127.03903,20221011050911,22124.0,11,서울특별시,서울,서초구
12054,SEB121900331,서초종합체육관,37.4586689,127.0415282,20221011050911,22095.0,11,서울특별시,서울,서초구
12055,SEB121900332,반포종합운동장,37.5004356,126.996586,20221011050911,22860.0,11,서울특별시,서울,서초구
12056,SEB121900333,염곡동구룡사,37.4683281,127.0471332,20221011050911,22369.0,11,서울특별시,서울,서초구
12057,SEB121900334,서초고후문,37.4889221,127.004662,20221011050911,22969.0,11,서울특별시,서울,서초구
12058,SEB122000218,원불교앞,37.4835581,127.0423551,20221011050911,23322.0,11,서울특별시,서울,서초구
12059,SEB122000264,구룡사입구,37.4719206,127.0507511,20221011050911,23368.0,11,서울특별시,서울,서초구
12060,SEB122000265,국악고교사거리,37.4745269,127.048045,20221011050911,23369.0,11,서울특별시,서울,서초구
12061,SEB122000266,삼호물산,37.477243,127.0452517,20221011050911,23370.0,11,서울특별시,서울,서초구
12062,SEB122000631,신사동.더리버사이드호텔,37.5177929,127.0186555,20221011050911,22822.0,11,서울특별시,서울,서초구
12063,SEB122000732,삼성딜라이트,37.4974328,127.0264934,20221011050911,22941.0,11,서울특별시,서울,서초구
12064,SEB122900029,양재역.종합복지관,37.4846217,127.0362732,20221011050911,23920.0,11,서울특별시,서울,서초구
12065,SEB122900030,양재역5번출구,37.4846702,127.0366159,20221011050911,23921.0,11,서울특별시,서울,서초구
12066,SEB274121299,청계산(경유),37.4400805,127.0601486,20221011050911,78270.0,11,서울특별시,서울,서초구
12067,SEB274121334,청계산(경유),37.4401911,127.0605324,20221011050911,78271.0,11,서울특별시,서울,서초구
12068,GGB119000314,신림역2번출구,37.4833667,126.9299167,20221012043005,21377.0,11,서울특별시,경기도,관악구
12069,GGB120000001,구로디지털단지역(중),37.4841333,126.9025333,20221012043005,21001.0,11,서울특별시,경기도,관악구
12070,GGB120000002,서울미술고.인헌중고,37.47655,126.9655,20221012043005,21101.0,11,서울특별시,경기도,관악구
12071,GGB120000003,낙성대입구,37.4780333,126.9617667,20221012043005,21102.0,11,서울특별시,경기도,관악구
12072,GGB120000004,행운동주민센터,37.4798833,126.957,20221012043004,21103.0,11,서울특별시,경기도,관악구
12073,GGB120000005,서울대입구역5번출구,37.4816667,126.9510167,20221012043004,21104.0,11,서울특별시,경기도,관악구
12074,GGB120000006,KT관악지점,37.4820333,126.9471333,20221012043004,21105.0,11,서울특별시,경기도,관악구
12075,GGB120000007,봉천역.관악초등학교,37.4824667,126.9433167,20221012043004,21106.0,11,서울특별시,경기도,관악구
12076,GGB120000008,KT&G관악지점,37.4845,126.9373,20221012043004,21107.0,11,서울특별시,경기도,관악구
12077,GGB120000010,남부초등학교,37.4834333,126.9222667,20221012043004,21109.0,11,서울특별시,경기도,관악구
12078,GGB120000011,호림박물관,37.48275,126.9185667,20221012043004,21110.0,11,서울특별시,경기도,관악구
12079,GGB120000012,난곡입구,37.4822,126.9155333,20221012043004,21111.0,11,서울특별시,경기도,관악구
12080,GGB120000013,관악구보훈회관.신림푸르지오,37.4814667,126.91135,20221012043004,21112.0,11,서울특별시,경기도,관악구
12081,GGB120000014,천주교성령봉사회관.등불교회,37.48085,126.908,20221012043004,21113.0,11,서울특별시,경기도,관악구
12082,GGB120000015,KT구로지사,37.4802667,126.9051167,20221012043004,21114.0,11,서울특별시,경기도,관악구
12083,GGB120000016,난곡입구,37.4818333,126.9155667,20221012043004,21115.0,11,서울특별시,경기도,관악구
12084,GGB120000017,남서울중학교.성보중고등학교,37.4827833,126.9208333,20221012043004,21116.0,11,서울특별시,경기도,관악구
12085,GGB120000018,신림사거리.신림역,37.4838667,126.9280833,20221012043004,21117.0,11,서울특별시,경기도,관악구
12086,GGB120000019,KT&G관악지점,37.4845333,126.93615,20221012043004,21118.0,11,서울특별시,경기도,관악구
12087,GGB120000020,봉천역.관악초등학교,37.48205,126.94325,20221012043004,21119.0,11,서울특별시,경기도,관악구
12088,GGB120000021,KT관악지점,37.4815167,126.9484667,20221012043004,21120.0,11,서울특별시,경기도,관악구
12089,GGB120000022,봉천사거리,37.48035,126.9546,20221012043004,21121.0,11,서울특별시,경기도,관악구
12090,GGB120000023,낙성대동,37.4791833,126.95755,20221012043004,21122.0,11,서울특별시,경기도,관악구
12091,GGB120000024,낙성대입구,37.4778833,126.9609,20221012043004,21123.0,11,서울특별시,경기도,관악구
12092,GGB120000025,인헌중고.서울미술고,37.47565,126.9666,20221012043004,21124.0,11,서울특별시,경기도,관악구
12093,GGB120000026,예술인마을.사당초등학교,37.4759667,126.9740333,20221012043004,21125.0,11,서울특별시,경기도,관악구
12094,GGB120000027,남서울농협남현동지점,37.4764167,126.9774167,20221012043004,21126.0,11,서울특별시,경기도,관악구
12095,GGB120000028,서울대학교,37.4669,126.9480167,20221012043004,21127.0,11,서울특별시,경기도,관악구
12096,GGB120000029,서울대학교,37.4669333,126.9488167,20221012043004,21128.0,11,서울특별시,경기도,관악구
12097,GGB120000030,서울여상.서울문영여중고앞,37.4730667,126.9532667,20221012043004,21129.0,11,서울특별시,경기도,관악구
12098,GGB120000031,관악구청,37.47795,126.9524667,20221012043004,21130.0,11,서울특별시,경기도,관악구
12099,GGB120000032,봉천사거리.봉천중앙시장,37.4829333,126.9542167,20221012043004,21131.0,11,서울특별시,경기도,관악구
12100,GGB120000033,봉원중학교.행운동우성아파트,37.48495,126.9559167,20221012043004,21132.0,11,서울특별시,경기도,관악구
12101,GGB120000034,관악푸르지오아파트,37.48775,126.9581667,20221012043004,21133.0,11,서울특별시,경기도,관악구
12102,GGB120000035,성현동동아아파트,37.48845,126.9577333,20221012043004,21136.0,11,서울특별시,경기도,관악구
12103,GGB120000036,봉원중학교.행운동우성아파트,37.4848,126.9552,20221012043004,21137.0,11,서울특별시,경기도,관악구
12104,GGB120000038,관악구청,37.4793333,126.9522,20221012043004,21139.0,11,서울특별시,경기도,관악구
12105,GGB120000039,관악경찰서.관악소방서,37.4752833,126.9525667,20221012043004,21140.0,11,서울특별시,경기도,관악구
12106,GGB120000040,서울여상.서울문영여중고앞,37.4730333,126.9529167,20221012043004,21141.0,11,서울특별시,경기도,관악구
12107,GGB120000041,신림중.삼성고.관악문화관도서관,37.47025,126.9445333,20221012043005,21142.0,11,서울특별시,경기도,관악구
12108,GGB120000042,서울산업정보학교.삼성교,37.4709833,126.9411333,20221012043005,21143.0,11,서울특별시,경기도,관악구
12109,GGB120000043,신성초등학교,37.4710667,126.9375,20221012043005,21144.0,11,서울특별시,경기도,관악구
12110,GGB120000044,영광메디컬센터,37.4732333,126.9337,20221012043005,21145.0,11,서울특별시,경기도,관악구
12111,GGB120000045,쑥고개입구,37.4762333,126.9375,20221012043005,21146.0,11,서울특별시,경기도,관악구
12112,GGB120000046,서원동문화교앞,37.4787,126.9323833,20221012043005,21147.0,11,서울특별시,경기도,관악구
12113,GGB120000048,패션문화의거리입구,37.4860333,126.9295667,20221012043005,21149.0,11,서울특별시,경기도,관악구
12114,GGB120000049,보라매공원.보라매병원,37.4905333,126.92755,20221012043005,21150.0,11,서울특별시,경기도,관악구
12115,GGB120000050,롯데백화점관악점,37.4901833,126.9274333,20221012043005,21151.0,11,서울특별시,경기도,관악구
12116,GGB120000051,패션문화의거리입구,37.4864167,126.9291333,20221012043005,21152.0,11,서울특별시,경기도,관악구
12117,GGB120000052,신림사거리,37.4826167,126.9297167,20221012043005,21153.0,11,서울특별시,경기도,관악구
12118,GGB120000053,서원동문화교앞,37.4777333,126.9329833,20221012043005,21154.0,11,서울특별시,경기도,관악구
12119,GGB120000054,서림동주민센터.신화단지,37.4755667,126.9363833,20221012043005,21155.0,11,서울특별시,경기도,관악구
12120,GGB120000055,삼성동시장,37.4727333,126.933,20221012043005,21156.0,11,서울특별시,경기도,관악구
12121,GGB120000056,대학동고시촌입구,37.4705167,126.93815,20221012043005,21157.0,11,서울특별시,경기도,관악구
12122,GGB120000057,서울산업정보학교.삼성교,37.4706167,126.9420333,20221012043005,21158.0,11,서울특별시,경기도,관악구
12123,GGB120000058,관악산입구.관악아트홀·중앙도서관,37.46815,126.9465667,20221012043005,21159.0,11,서울특별시,경기도,관악구
12124,GGB120000059,사당역4번출구,37.47535,126.9814,20221012043005,21161.0,11,서울특별시,경기도,관악구
12125,GGB120000060,남현동홈플러스앞,37.4723667,126.9825333,20221012043005,21162.0,11,서울특별시,경기도,관악구
12126,GGB120000061,남태령역,37.4655833,126.9878833,20221012043005,21163.0,11,서울특별시,경기도,관악구
12127,GGB120000062,낙성대입구,37.4783333,126.9579833,20221012043005,21164.0,11,서울특별시,경기도,관악구
12128,GGB120000063,삼성동주민센터,37.4699167,126.93295,20221012043005,21165.0,11,서울특별시,경기도,관악구
12129,GGB120000064,미림고개,37.4684667,126.9321833,20221012043005,21166.0,11,서울특별시,경기도,관악구
12130,GGB120000065,미림여고.미림여자정보과학고,37.4655667,126.9313333,20221012043005,21167.0,11,서울특별시,경기도,관악구
12131,GGB120000066,신우초등학교,37.4624667,126.9317,20221012043005,21168.0,11,서울특별시,경기도,관악구
12132,GGB120000067,삼성산성지,37.4588,126.9298833,20221012043005,21169.0,11,서울특별시,경기도,관악구
12133,GGB120000068,산장아파트,37.4601,126.9276667,20221012043005,21170.0,11,서울특별시,경기도,관악구
12134,GGB120000069,삼성산주공아파트,37.4612333,126.9253833,20221012043005,21171.0,11,서울특별시,경기도,관악구
12135,GGB120000070,산복터널.관악산휴먼시아2단지,37.4585,126.9218667,20221012043005,21172.0,11,서울특별시,경기도,관악구
12136,GGB120000071,산복터널.관악산휴먼시아2단지,37.4587,126.92235,20221012043005,21173.0,11,서울특별시,경기도,관악구
12137,GGB120000072,삼성산주공아파트,37.46115,126.9250833,20221012043005,21174.0,11,서울특별시,경기도,관악구
12138,GGB120000073,산장아파트,37.4597,126.9275167,20221012043005,21175.0,11,서울특별시,경기도,관악구
12139,GGB120000074,삼성산성지,37.45865,126.9300833,20221012043005,21176.0,11,서울특별시,경기도,관악구
12140,GGB120000075,신우초등학교,37.46245,126.93195,20221012043005,21177.0,11,서울특별시,경기도,관악구
12141,GGB120000076,미림여고.미림여자정보과학고,37.46515,126.9316167,20221012043005,21178.0,11,서울특별시,경기도,관악구
12142,GGB120000077,미림고개.고시촌입구,37.4678333,126.9321,20221012043004,21179.0,11,서울특별시,경기도,관악구
12143,GGB120000078,관악농협신림지점앞,37.4709667,126.9338,20221012043004,21180.0,11,서울특별시,경기도,관악구
12144,GGB120000079,쑥고개,37.4783167,126.9400167,20221012043004,21181.0,11,서울특별시,경기도,관악구
12145,GGB120000080,쑥고개시장,37.4795167,126.9432333,20221012043004,21182.0,11,서울특별시,경기도,관악구
12146,GGB120000081,영락고교.영락의료과학고,37.4792667,126.9456167,20221012043004,21183.0,11,서울특별시,경기도,관악구
12147,GGB120000082,청룡시장,37.47905,126.94785,20221012043004,21184.0,11,서울특별시,경기도,관악구
12148,GGB120000083,관악구청,37.4787333,126.9508167,20221012043004,21185.0,11,서울특별시,경기도,관악구
12149,GGB120000088,은천교,37.4862667,126.9358167,20221012043004,21190.0,11,서울특별시,경기도,관악구
12150,GGB120000089,봉일시장,37.4861333,126.93855,20221012043004,21191.0,11,서울특별시,경기도,관악구
12151,GGB120000090,은천초등학교,37.4860833,126.9424833,20221012043004,21192.0,11,서울특별시,경기도,관악구
12152,GGB120000091,두산.벽산아파트.서울관광고등학교,37.4868333,126.94525,20221012043004,21193.0,11,서울특별시,경기도,관악구
12153,GGB120000098,두산.벽산아파트.서울관광고등학교,37.487,126.9451667,20221012043004,21200.0,11,서울특별시,경기도,관악구
12154,GGB120000099,은천초등학교,37.48625,126.9422333,20221012043004,21201.0,11,서울특별시,경기도,관악구
12155,GGB120000100,봉일시장,37.4863,126.9389833,20221012043004,21202.0,11,서울특별시,경기도,관악구
12156,GGB120000101,은천교,37.48645,126.9357167,20221012043004,21203.0,11,서울특별시,경기도,관악구
12157,GGB120000102,신림청소년독서실.신림체육센터,37.4809667,126.9147833,20221012043005,21204.0,11,서울특별시,경기도,관악구
12158,GGB120000103,난곡우체국사거리,37.4771,126.91565,20221012043005,21205.0,11,서울특별시,경기도,관악구
12159,GGB120000104,신일교회앞,37.4753833,126.9168333,20221012043005,21206.0,11,서울특별시,경기도,관악구
12160,GGB120000105,세이브마트앞,37.4738333,126.9181333,20221012043005,21207.0,11,서울특별시,경기도,관악구
12161,GGB120000106,남강중고등학교입구,37.4723,126.9195167,20221012043005,21208.0,11,서울특별시,경기도,관악구
12162,GGB120000107,우림시장.난곡보건분소,37.47045,126.9200333,20221012043005,21209.0,11,서울특별시,경기도,관악구
12163,GGB120000108,난우중학교입구,37.46675,126.9205333,20221012043005,21210.0,11,서울특별시,경기도,관악구
12164,GGB120000109,신림복지관앞,37.4652,126.9197333,20221012043005,21211.0,11,서울특별시,경기도,관악구
12165,GGB120000110,신림복지관앞,37.4653667,126.9195833,20221012043005,21212.0,11,서울특별시,경기도,관악구
12166,GGB120000111,난우중학교입구,37.46745,126.9204333,20221012043005,21213.0,11,서울특별시,경기도,관악구
12167,GGB120000112,우림시장.난곡보건분소,37.4707167,126.9197667,20221012043005,21214.0,11,서울특별시,경기도,관악구
12168,GGB120000113,남강중고등학교입구,37.4727667,126.9189,20221012043005,21215.0,11,서울특별시,경기도,관악구
12169,GGB120000114,세이브마트앞,37.47405,126.9172167,20221012043005,21216.0,11,서울특별시,경기도,관악구
12170,GGB120000115,신일교회앞,37.4754333,126.9165333,20221012043005,21217.0,11,서울특별시,경기도,관악구
12171,GGB120000116,난곡우체국사거리,37.4770333,126.91545,20221012043005,21218.0,11,서울특별시,경기도,관악구
12172,GGB120000117,신림청소년독서실.신림체육센터,37.4803667,126.9147,20221012043005,21219.0,11,서울특별시,경기도,관악구
12173,GGB120000123,신대방역,37.4867,126.91275,20221012043005,21225.0,11,서울특별시,경기도,관악구
12174,GGB120000127,롯데관악점.건강보험관악지사,37.4897333,126.9250833,20221012043005,21229.0,11,서울특별시,경기도,관악구
12175,GGB120000128,롯데관악점.건강보험관악지사,37.4901,126.9259,20221012043005,21230.0,11,서울특별시,경기도,관악구
12176,GGB120000129,봉천교,37.4893667,126.9271,20221012043005,21231.0,11,서울특별시,경기도,관악구
12177,GGB120000130,당곡중학교,37.4880167,126.9304833,20221012043005,21232.0,11,서울특별시,경기도,관악구
12178,GGB120000131,당곡중학교,37.4878667,126.9320333,20221012043005,21233.0,11,서울특별시,경기도,관악구
12179,GGB120000146,구로디지털단지역,37.4837667,126.9028667,20221012043005,21248.0,11,서울특별시,경기도,관악구
12180,GGB120000150,서울대입구역,37.4800833,126.9527167,20221012043005,21252.0,11,서울특별시,경기도,관악구
12181,GGB120000152,구암초등학교,37.4892333,126.9461167,20221012043005,21254.0,11,서울특별시,경기도,관악구
12182,GGB120000153,은천동벽산블루밍아파트105동,37.4894167,126.9458667,20221012043005,21255.0,11,서울특별시,경기도,관악구
12183,GGB120000157,현대시장,37.4877167,126.9465833,20221012043005,21259.0,11,서울특별시,경기도,관악구
12184,GGB120000158,현대시장,37.4873167,126.9466167,20221012043005,21260.0,11,서울특별시,경기도,관악구
12185,GGB120000159,관악우체국.양지병원,37.4848333,126.9331667,20221012043005,21261.0,11,서울특별시,경기도,관악구
12186,GGB120000160,관악우체국.양지병원,37.4844667,126.9331667,20221012043005,21262.0,11,서울특별시,경기도,관악구
12187,GGB120000161,보라매삼성아파트.모자원고개,37.49455,126.9274,20221012043005,21263.0,11,서울특별시,경기도,관악구
12188,GGB120000162,조원동기점,37.4835167,126.9058333,20221012043005,21264.0,11,서울특별시,경기도,관악구
12189,GGB120000163,관악산휴먼시아.신림푸르지오2차,37.4604667,126.9192667,20221012043005,21265.0,11,서울특별시,경기도,관악구
12190,GGB120000164,관악산휴먼시아아파트1단지입구,37.46095,126.922,20221012043005,21266.0,11,서울특별시,경기도,관악구
12191,GGB120000165,관악산휴먼시아아파트1단지입구,37.4611333,126.9219333,20221012043005,21267.0,11,서울특별시,경기도,관악구
12192,GGB120000166,난향동주민센터,37.46105,126.9192,20221012043005,21268.0,11,서울특별시,경기도,관악구
12193,GGB120000228,서울대입구역,37.4805,126.9524,20221012043005,21330.0,11,서울특별시,경기도,관악구
12194,GGB120000241,신림사거리.신원시장,37.48375,126.9273,20221012043005,21604.0,11,서울특별시,경기도,관악구
12195,GGB120000421,신림사거리.신림역,37.4842333,126.92825,20221012043005,21350.0,11,서울특별시,경기도,관악구
12196,GGB120000436,신사시장.선한이웃교회,37.4845667,126.91405,20221012043005,21358.0,11,서울특별시,경기도,관악구
12197,GGB120000437,신사시장.평화교회,37.4844,126.9139,20221012043005,21357.0,11,서울특별시,경기도,관악구
12198,GGB120000438,신대방역,37.4866167,126.9134667,20221012043005,21356.0,11,서울특별시,경기도,관악구
12199,GGB120000444,난곡종점,37.4641833,126.9193,20221012043005,21809.0,11,서울특별시,경기도,관악구
12200,GGB120000445,호림박물관,37.4824167,126.9186333,20221012043005,21361.0,11,서울특별시,경기도,관악구
12201,GGB120000451,조원아파트,37.4840833,126.9078667,20221012043005,21364.0,11,서울특별시,경기도,관악구
12202,GGB120000455,신림빗물펌프장,37.48505,126.9086333,20221012043005,21367.0,11,서울특별시,경기도,관악구
12203,GGB120000456,봉천사거리.위버폴리스,37.4828167,126.9535333,20221012043005,21368.0,11,서울특별시,경기도,관악구
12204,GGB120000457,서원동승리교앞,37.4816833,126.9298167,20221012043005,21369.0,11,서울특별시,경기도,관악구
12205,GGB120000458,서울난향초등학교.난향동주민센터,37.4627833,126.9189167,20221012043005,21370.0,11,서울특별시,경기도,관악구
12206,GGB120000665,서울대학교.치과병원.동물병원,37.46925,126.9519833,20221012043005,21373.0,11,서울특별시,경기도,관악구
12207,GGB120000668,서울대학교.치과병원.동물병원,37.46995,126.9519167,20221012043005,21374.0,11,서울특별시,경기도,관악구
12208,GGB120000670,서울대학교,37.4676667,126.9495833,20221012043005,21376.0,11,서울특별시,경기도,관악구
12209,GGB120000672,사당자동차학원(중),37.4716,126.9831167,20221012043005,21027.0,11,서울특별시,경기도,관악구
12210,GGB120000674,구로디지털단지역(중),37.4841167,126.9025833,20221012043005,0.0,11,서울특별시,경기도,관악구
12211,GGB120900115,난곡사거리,37.4829167,126.9143667,20221012043005,21354.0,11,서울특별시,경기도,관악구
12212,GGB120900204,난곡사거리,37.4828667,126.9142167,20221012043005,21355.0,11,서울특별시,경기도,관악구
12213,GGB121001314,사당역(중),37.4747167,126.9817333,20221012043005,21028.0,11,서울특별시,경기도,관악구
12214,GGB121001315,사당역(중),37.4744,126.9819667,20221012043005,22028.0,11,서울특별시,경기도,관악구
12215,GGB277102049,남현동(경유),37.4695,126.9844667,20221012043004,0.0,11,서울특별시,경기도,관악구
12216,GGB277102291,과천진입(경유),37.4590333,126.9876667,20221012043004,0.0,11,서울특별시,경기도,관악구
12217,GGB277103051,사당IC(경유),37.4697167,126.98385,20221012043004,0.0,11,서울특별시,경기도,관악구
12218,GGB277103904,사당IC(경유),37.4702833,126.9833,20221012043005,0.0,11,서울특별시,경기도,관악구
12219,SEB110000654,건설환경종합연구소앞,37.4470638,126.9498432,20221011050911,21341.0,11,서울특별시,서울,관악구
12220,SEB117000112,관악구보훈회관.신림푸르지오,37.4806388,126.9087572,20221011050911,18198.0,11,서울특별시,서울,관악구
12221,SEB119000303,당곡사거리.롯데백화점관악점,37.4910041,126.9270746,20221011050911,21160.0,11,서울특별시,서울,관악구
12222,SEB119000314,신림역2번출구,37.483322,126.9298971,20221011050911,21377.0,11,서울특별시,서울,관악구
12223,SEB119000315,벽산블루밍아파트종점,37.4920953,126.9446537,20221011050911,21378.0,11,서울특별시,서울,관악구
12224,SEB119900281,봉천고개관악현대아파트,37.4913451,126.9566011,20221011050911,20986.0,11,서울특별시,서울,관악구
12225,SEB120000001,구로디지털단지역,37.4839345,126.9024471,20221011050911,21001.0,11,서울특별시,서울,관악구
12226,SEB120000002,서울미술고.인헌중고,37.4764663,126.9655544,20221011050911,21101.0,11,서울특별시,서울,관악구
12227,SEB120000003,낙성대입구,37.4779096,126.9618756,20221011050911,21102.0,11,서울특별시,서울,관악구
12228,SEB120000004,행운동주민센터,37.4798444,126.956869,20221011050911,21103.0,11,서울특별시,서울,관악구
12229,SEB120000005,서울대입구역5번출구,37.4816281,126.9510141,20221011050911,21104.0,11,서울특별시,서울,관악구
12230,SEB120000006,KT관악지점,37.4819632,126.9473106,20221011050911,21105.0,11,서울특별시,서울,관악구
12231,SEB120000007,봉천역.관악초등학교,37.4823672,126.9433347,20221011050911,21106.0,11,서울특별시,서울,관악구
12232,SEB120000008,KT&G관악지점,37.4844754,126.9373129,20221011050911,21107.0,11,서울특별시,서울,관악구
12233,SEB120000009,신림사거리.신림역,37.4841492,126.9278542,20221011050911,21108.0,11,서울특별시,서울,관악구
12234,SEB120000010,남부초등학교,37.4833888,126.9222859,20221011050911,21109.0,11,서울특별시,서울,관악구
12235,SEB120000011,호림박물관,37.4827068,126.9185563,20221011050911,21110.0,11,서울특별시,서울,관악구
12236,SEB120000012,난곡입구,37.4822111,126.9156138,20221011050911,21111.0,11,서울특별시,서울,관악구
12237,SEB120000013,관악구보훈회관.신림푸르지오,37.4813616,126.9112396,20221011050911,21112.0,11,서울특별시,서울,관악구
12238,SEB120000014,천주교성령봉사회관.등불교회,37.4807554,126.9079578,20221011050911,21113.0,11,서울특별시,서울,관악구
12239,SEB120000015,KT구로지사,37.4802449,126.9051362,20221011050911,21114.0,11,서울특별시,서울,관악구
12240,SEB120000016,난곡입구,37.4819058,126.9159413,20221011050911,21115.0,11,서울특별시,서울,관악구
12241,SEB120000017,남서울중학교.성보중고등학교,37.4827354,126.9208415,20221011050911,21116.0,11,서울특별시,서울,관악구
12242,SEB120000018,신림사거리.신림역,37.4838178,126.9280626,20221011050911,21117.0,11,서울특별시,서울,관악구
12243,SEB120000019,KT&G관악지점,37.484533,126.936125,20221011050911,21118.0,11,서울특별시,서울,관악구
12244,SEB120000020,봉천역.관악초등학교,37.4820085,126.9432468,20221011050911,21119.0,11,서울특별시,서울,관악구
12245,SEB120000021,KT관악지점,37.4814828,126.948461,20221011050911,21120.0,11,서울특별시,서울,관악구
12246,SEB120000022,봉천사거리,37.4802662,126.9546978,20221011050911,21121.0,11,서울특별시,서울,관악구
12247,SEB120000023,낙성대동,37.4791841,126.9575048,20221011050911,21122.0,11,서울특별시,서울,관악구
12248,SEB120000024,낙성대입구,37.4778444,126.9608874,20221011050911,21123.0,11,서울특별시,서울,관악구
12249,SEB120000025,인헌중고.서울미술고,37.4756817,126.9665158,20221011050911,21124.0,11,서울특별시,서울,관악구
12250,SEB120000026,예술인마을.사당초등학교,37.4759296,126.9739893,20221011050911,21125.0,11,서울특별시,서울,관악구
12251,SEB120000027,남서울농협남현동지점,37.4763709,126.9773008,20221011050911,21126.0,11,서울특별시,서울,관악구
12252,SEB120000028,서울대학교,37.4667414,126.9479522,20221011050911,21127.0,11,서울특별시,서울,관악구
12253,SEB120000029,서울대학교,37.466827,126.948727,20221011050911,21128.0,11,서울특별시,서울,관악구
12254,SEB120000030,서울여상.서울문영여중고앞,37.4731604,126.9533001,20221011050911,21129.0,11,서울특별시,서울,관악구
12255,SEB120000031,관악구청,37.4779819,126.9524977,20221011050911,21130.0,11,서울특별시,서울,관악구
12256,SEB120000032,봉천사거리.봉천중앙시장,37.4828873,126.9542258,20221011050911,21131.0,11,서울특별시,서울,관악구
12257,SEB120000033,봉원중학교.행운동우성아파트,37.484901,126.9559128,20221011050911,21132.0,11,서울특별시,서울,관악구
12258,SEB120000034,관악푸르지오아파트,37.4877034,126.958166,20221011050911,21133.0,11,서울특별시,서울,관악구
12259,SEB120000035,성현동동아아파트,37.4884016,126.9577325,20221011050911,21136.0,11,서울특별시,서울,관악구
12260,SEB120000036,봉원중학교.행운동우성아파트,37.4847611,126.9552107,20221011050911,21137.0,11,서울특별시,서울,관악구
12261,SEB120000037,봉천사거리.봉천중앙시장,37.4829096,126.9536694,20221011050911,21138.0,11,서울특별시,서울,관악구
12262,SEB120000038,관악구청,37.4795434,126.952231,20221011050911,21139.0,11,서울특별시,서울,관악구
12263,SEB120000039,관악경찰서.관악소방서,37.475253,126.952572,20221011050911,21140.0,11,서울특별시,서울,관악구
12264,SEB120000040,서울여상.서울문영여중고앞,37.473002,126.952845,20221011050911,21141.0,11,서울특별시,서울,관악구
12265,SEB120000041,신림중.삼성고.관악아트홀·도서관,37.470449,126.9443439,20221011050911,21142.0,11,서울특별시,서울,관악구
12266,SEB120000042,서울산업정보학교.삼성교,37.4710142,126.9411248,20221011050911,21143.0,11,서울특별시,서울,관악구
12267,SEB120000043,신성초등학교,37.4710002,126.9372438,20221011050911,21144.0,11,서울특별시,서울,관악구
12268,SEB120000044,영광메디컬센터,37.4732069,126.9336862,20221011050911,21145.0,11,서울특별시,서울,관악구
12269,SEB120000045,쑥고개입구,37.4761917,126.937495,20221011050911,21146.0,11,서울특별시,서울,관악구
12270,SEB120000046,서원동문화교앞,37.4786498,126.9323856,20221011050911,21147.0,11,서울특별시,서울,관악구
12271,SEB120000047,신림사거리,37.4819257,126.9300715,20221011050911,21148.0,11,서울특별시,서울,관악구
12272,SEB120000048,패션문화의거리입구,37.4860047,126.9295531,20221011050911,21149.0,11,서울특별시,서울,관악구
12273,SEB120000049,보라매공원.보라매병원,37.4905174,126.9274978,20221011050911,21150.0,11,서울특별시,서울,관악구
12274,SEB120000050,롯데백화점관악점,37.4901929,126.9274012,20221011050911,21151.0,11,서울특별시,서울,관악구
12275,SEB120000051,패션문화의거리입구,37.4866352,126.929003,20221011050911,21152.0,11,서울특별시,서울,관악구
12276,SEB120000052,신림사거리,37.482767,126.9296377,20221011050911,21153.0,11,서울특별시,서울,관악구
12277,SEB120000053,서원동문화교앞,37.4778775,126.9325255,20221011050911,21154.0,11,서울특별시,서울,관악구
12278,SEB120000054,서림동주민센터.신화단지,37.475441,126.936357,20221011050911,21155.0,11,서울특별시,서울,관악구
12279,SEB120000055,삼성동시장,37.4727127,126.9329597,20221011050911,21156.0,11,서울특별시,서울,관악구
12280,SEB120000056,대학동고시촌입구,37.4706862,126.9363644,20221011050911,21157.0,11,서울특별시,서울,관악구
12281,SEB120000057,서울산업정보학교.삼성교,37.4705738,126.9420276,20221011050911,21158.0,11,서울특별시,서울,관악구
12282,SEB120000058,관악산입구.관악아트홀·중앙도서관,37.4678199,126.9468586,20221011050911,21159.0,11,서울특별시,서울,관악구
12283,SEB120000059,사당역4번출구,37.4755408,126.981359,20221011050911,21161.0,11,서울특별시,서울,관악구
12284,SEB120000061,남태령역,37.46557,126.987784,20221011050911,21163.0,11,서울특별시,서울,관악구
12285,SEB120000062,낙성대입구,37.4782931,126.9579938,20221011050911,21164.0,11,서울특별시,서울,관악구
