,표준ID,정류장명,ARS-ID,X좌표,Y좌표,gu
10218,122000641,대청초등학교,23399,127.0865721019,37.493870617,강남구
10219,122000642,일원1동주민센터,23400,127.0875119448,37.4919722007,강남구
10220,122000643,학여울역,23500,127.0719615667,37.4972478422,강남구
10221,122000644,학여울역,23501,127.0713978002,37.4966786872,강남구
10222,122000645,선릉역,23241,127.051217,37.505447,강남구
10223,122000651,도산공원사거리,23155,127.0347855249,37.5220070732,강남구
10224,122000654,신논현역,23580,127.0259766968,37.5019598458,강남구
10225,122000656,코엑스인터컨티넨탈호텔,23916,127.0570484232,37.5134253544,강남구
10226,122000657,라마다서울호텔,23328,127.0451213206,37.5104190338,강남구
10227,122000660,노보텔앰배서더호텔,23931,127.0287672149,37.5055113436,강남구
10228,122000661,리츠칼튼호텔,23930,127.0271088192,37.5049413383,강남구
10229,122000664,은곡마을진입로,23434,127.0985783615,37.465765644,강남구
10230,122000665,강남보건소.강남구립국제교육원,23200,127.0418085871,37.5153159325,강남구
10231,122000666,강남보건소.강남구립국제교육원,23290,127.0420406067,37.5155194988,강남구
10232,122000673,세곡푸르지오,23439,127.096478,37.465062,강남구
10233,122000674,세곡푸르지오,23437,127.0949599244,37.4650999852,강남구
10234,122000675,은곡마을입구.리엔파크2단지,23537,127.102457,37.465026,강남구
10235,122000676,삼성역,23781,127.0631256245,37.509754783,강남구
10236,122000686,못골마을.LH강남아이파크,23463,127.1017437146,37.4732412477,강남구
10237,122000687,못골마을,23464,127.1018882443,37.4731023528,강남구
10238,122000688,세곡푸르지오,23480,127.0937284528,37.4675204419,강남구
10239,122000689,세곡푸르지오,23482,127.0939504141,37.467737221,강남구
10240,122000690,세곡중학교.세명초등학교,23448,127.0921459315,37.4704574934,강남구
10241,122000691,세곡중학교.세명초등학교,23447,127.0918212766,37.4703090634,강남구
10242,122000692,래미안강남힐즈,23446,127.0973806587,37.4723483229,강남구
10243,122000693,래미안강남힐즈,23471,127.0953815657,37.4724442723,강남구
10244,122000694,삼정호텔,23951,127.0310907911,37.5062370429,강남구
10245,122000695,강남한양수자인아파트,23394,127.113478,37.477818,강남구
10246,122000696,강남한양수자인아파트,23393,127.1138013671,37.4782539161,강남구
10247,122000697,프라마호텔,23179,127.05115694,37.5248729196,강남구
10248,122000698,세곡2지구3.4단지,23528,127.110393,37.476668,강남구
10249,122000699,대왕초등학교,23454,127.1066580598,37.464988181,강남구
10250,122000701,강남현대힐스테이트에코,23538,127.1049627778,37.4750109081,강남구
10251,122000702,강남더샵라르고오피스텔,23530,127.1048905745,37.4751236105,강남구
10252,122000703,도곡한신아파트,23529,127.0414335753,37.4865461779,강남구
10253,122000716,글래드라이브강남호텔,23390,127.036340012,37.5078051738,강남구
10254,122000717,고속철도수서역,23320,127.1036016062,37.4848498526,강남구
10255,122000718,고속철도수서역,23150,127.1046744898,37.48455188,강남구
10256,122000719,세곡문화복지관,23405,127.1081157396,37.4691406041,강남구
10257,122000720,세곡2지구3.4단지,23442,127.1098002318,37.4767574013,강남구
10258,122000721,역삼아르누보.신라스테이역삼호텔,23912,127.0426789882,37.5032714481,강남구
10259,122000722,삼정호텔.베스트웨스턴강남호텔,23885,127.0310397258,37.5061313556,강남구
10260,122000723,코엑스도심공항,23801,127.0587074783,37.5092686944,강남구
10261,122000724,래미안개포루체하임아파트,23489,127.0813369363,37.4893482039,강남구
10262,122900001,상록수아파트후문,23541,127.0820736198,37.482799257,강남구
10263,122900002,수서역5번출구.이마트앞,23544,127.1026507999,37.486711087,강남구
10264,122900003,달터공원,23545,127.0496563833,37.4765501377,강남구
10265,122900004,일원역,23546,127.0837487838,37.4842740914,강남구
10266,122900005,삼성서울병원정문,23552,127.0831278825,37.486220916,강남구
10267,122900006,삼성의료원,23558,127.0843625606,37.4880871291,강남구
10268,122900007,한아름아파트.사이룩스오피스텔,23562,127.1043695699,37.4882883158,강남구
10269,122900008,암센터정문,23569,127.0877105812,37.4887280795,강남구
10270,122900009,2호선강남역,23574,127.0272571889,37.4992607551,강남구
10271,122900010,강남교육청,23575,127.0474431396,37.5114525879,강남구
10272,122900012,도성초등학교앞,23598,127.0503202915,37.5004642646,강남구
10273,122900014,영희초등학교정문,23815,127.0826658438,37.4917702392,강남구
10274,122900015,코엑스동문,23818,127.0608110362,37.5122583543,강남구
10275,122900016,개증한의원,23823,127.0863914747,37.4931669875,강남구
10276,122900017,대치2동주민센터.우래옥앞,23857,127.0665041929,37.5018655867,강남구
10277,122900018,봉은사역.삼성래미안아파트,23858,127.0621094253,37.5147131775,강남구
10278,122900019,개포시영아파트,23860,127.0556409396,37.4789376247,강남구
10279,122900020,삼성서울병원사거리,23867,127.0826919567,37.4887857648,강남구
10280,122900021,수서역,23871,127.0997013176,37.4886789869,강남구
10281,122900022,일원1동주민센터,23872,127.0878769507,37.491739445,강남구
10282,122900023,농협,23874,127.0841549821,37.4925603569,강남구
10283,122900024,영희초등학교,23877,127.0824080525,37.4918172767,강남구
10284,122900025,삼성서울병원정문건너편,23878,127.0827108625,37.4864455837,강남구
10285,122900026,일원역,23880,127.0834928843,37.4839651936,강남구
10286,122900027,대왕파출소,23884,127.1077413737,37.465202563,강남구
10287,122900028,영희초등학교후문,23917,127.0803833657,37.4914519224,강남구
10288,122900029,양재역.종합복지관,23920,127.0362732557,37.484621701,서초구
10289,122900030,양재역5번출구,23921,127.0366159066,37.484670255,서초구
10290,122900031,삼성역7번출구,23922,127.0630704962,37.5096286391,강남구
10291,122900032,삼성역7번출구,23923,127.0628002796,37.5102676828,강남구
10292,122900033,래미안그레이튼아파트,23925,127.0467177715,37.4946716521,강남구
10293,122900034,양재역4번출구,23918,127.0368399956,37.4850648693,강남구
10294,122900035,서울의료원후문,23532,127.0670297734,37.512854221,강남구
10295,122900036,학동역,23536,127.0298909242,37.5153474836,강남구
10296,122900037,노블발렌티웨딩홀,23855,127.0648043953,37.5151343457,강남구
10297,122900038,삼성역,23741,127.0640097664,37.5079304784,강남구
10298,122900039,노블치과.누네안과병원,23883,127.050799086,37.5010137322,강남구
10299,122900040,동영문화센터,23697,127.0446557472,37.4979146187,강남구
10300,122900041,강남세브란스병원,23738,127.0460354686,37.4941024226,강남구
10301,122900042,도곡1차아이파크.모커리한방병원,23756,127.0427156329,37.4931043457,강남구
10302,122900043,동영문화센터,23876,127.0450698684,37.4982163309,강남구
10303,122900044,양재전화국,23856,127.0408987126,37.4856393401,강남구
10304,122900045,LPG가스충전소,23866,127.0358079831,37.4906376166,강남구
10305,122900046,강남세브란스병원,23924,127.0448374004,37.493403627,강남구
10306,122900047,영동2교,23573,127.0436209282,37.4824106082,강남구
10307,122900048,도곡2동주민센터대치중학교,23578,127.0454119821,37.4841905171,강남구
10308,122900049,매봉역,23695,127.0450398782,37.4859433086,강남구
10309,122900051,영동2교,23731,127.0435555535,37.4827701733,강남구
10310,122900052,구룡마을,23533,127.0624439196,37.4776181903,강남구
10311,122900053,개포동역,23595,127.0653367838,37.488685801,강남구
10312,122900055,국악중고교,23540,127.050674442,37.475562093,강남구
10313,122900057,국민은행,23557,127.0478168168,37.4783549106,강남구
10314,122900061,래미안루체하임.일원동맛의거리,23579,127.0816026028,37.4895038011,강남구
10315,122900062,영희초등학교,23586,127.080747403,37.4913516516,강남구
10316,122900063,일원농협앞,23819,127.0844466897,37.4925024781,강남구
10317,122900064,삼성서울병원후문,23869,127.0874193772,37.4901736661,강남구
10318,122900065,강남우체국,23597,127.0782615093,37.4933177303,강남구
10319,122900066,공무원아파트,23600,127.0753812691,37.4923887632,강남구
10320,122900067,대청역,23728,127.0795608241,37.4932186422,강남구
10321,122900069,중동고등학교,23911,127.0800445003,37.4928867094,강남구
10322,122900070,대왕초등학교,23543,127.1060868044,37.4647336817,강남구
10323,122900071,방죽마을,23584,127.1069395952,37.4721616398,강남구
10324,122900072,은곡마을입구.세곡리엔파크,23998,127.102532299,37.4653657923,강남구
10325,122900073,강남신동아파밀리에,23993,127.1020570823,37.4634008877,강남구
10326,122900074,리엔파크4단지.강남데시앙파크,23995,127.1019761885,37.4612716392,강남구
10327,122900075,은곡마을,23949,127.0967849592,37.4671845684,강남구
10328,122900076,상업지역,23948,127.1000144931,37.4669133493,강남구
10329,122900077,세곡푸르지오,23947,127.094359428,37.4667341741,강남구
10330,122900078,세곡푸르지오,23946,127.094546034,37.4667907948,강남구
10331,122900080,세종고등학교,23944,127.1029015023,37.4878639673,강남구
10332,122900081,은곡마을,23941,127.0976359573,37.4669667015,강남구
10333,122900082,상업지역,23942,127.1009142069,37.4667819238,강남구
10334,122900083,세곡리엔파크,23943,127.1014802722,37.465707319,강남구
10335,122900084,리엔파크3단지,23958,127.103725133,37.4630299812,강남구
10336,122900086,강남스포츠문화센터,23950,127.1052090729,37.4886145019,강남구
10337,122900087,강남구민체육관,23863,127.053876736,37.4759850974,강남구
10338,122900088,포스코사거리,23960,127.0554068847,37.5086421913,강남구
10339,122900089,서울요양원.강남구립행복요양병원,23961,127.1033941267,37.4607252367,강남구
10340,122900090,LH이편한세상,23962,127.1017345829,37.4665036794,강남구
10341,122900091,강남데시앙포레상가앞,23964,127.0918528925,37.4813620057,강남구
10342,122900092,강남데시앙포레정문,23970,127.0895874825,37.4818476385,강남구
10343,122900093,강남데시앙포레상가앞,23969,127.0927451217,37.4814270894,강남구
10344,122900094,강남더샵포레스트아파트,23968,127.0942667912,37.4820890986,강남구
10345,122900095,강남더샵포레스트아파트,23965,127.0946082689,37.482083419,강남구
10346,122900096,강남데시앙포레정문,23963,127.089179735,37.4812748441,강남구
10347,122900097,수서교회.수서동성당앞,23972,127.0947875737,37.4834908013,강남구
10348,122900098,수서교회.수서동성당앞,23971,127.0944687015,37.48349376,강남구
10349,122900099,리엔파크1단지,23967,127.1013337511,37.4635231597,강남구
10350,122900100,암센터후문.장례식장,23564,127.0867278996,37.4896761036,강남구
10351,122900101,신분당선.강남역4번출구,23572,127.029586756,37.4944763669,강남구
10352,122900102,강남신동아파밀리에,23893,127.1017052854,37.4648440875,강남구
10353,122900103,LH이-편한세상,23629,127.1018876756,37.4677254056,강남구
10354,122900104,한신휴플러스6단지,23896,127.1039561716,37.4689755358,강남구
10355,122900105,방죽마을입구,23933,127.1063540665,37.4709638304,강남구
10356,122900106,방죽마을입구,23937,127.1060751168,37.471048981,강남구
10357,122900107,한신휴플러스6단지,23938,127.1042243925,37.4692948587,강남구
10358,122900108,LH이-편한세상,23940,127.1016065566,37.4676939732,강남구
10359,123000001,잠실역.잠실대교.남단,24001,127.0984435627,37.5155364196,송파구
10360,123000002,잠실역.잠실대교.남단,24002,127.0995621522,37.513671106,송파구
10361,123000003,석촌호수.한솔병원,24003,127.1058262006,37.5068001738,송파구
10362,123000004,석촌호수.한솔병원,24004,127.1052520216,37.507105259,송파구
10363,123000005,석촌역,24005,127.1089442853,37.5034082968,송파구
10364,123000006,석촌역,24006,127.108453771,37.5036628588,송파구
10365,123000007,송파역,24007,127.1118384337,37.5002084826,송파구
10366,123000008,송파역,24008,127.111232788,37.5005992316,송파구
10367,123000009,가락시장.가락시장역,24009,127.1171609467,37.4943822012,송파구
10368,123000010,가락시장.가락시장역,24010,127.1164919903,37.4947387984,송파구
10369,123000011,문정로데오거리입구,24011,127.1213627915,37.4883648963,송파구
10370,123000012,문정로데오거리입구,24012,127.120775,37.48901,송파구
10371,123000013,문정법조단지.건영아파트,24013,127.124748,37.482125,송파구
10372,123000014,문정법조단지.건영아파트,24014,127.123873,37.48309,송파구
10373,123000015,장지역.가든파이브,24015,127.1261237834,37.4790433896,송파구
10374,123000016,장지역.가든파이브,24016,127.125472,37.479907,송파구
10375,123000017,천호역.풍납시장,24101,127.122691097,37.5371644071,송파구
10376,123000018,풍납1치안센터입구,24102,127.1216872598,37.5342990571,송파구
10377,123000019,풍납1동동아한가람아파트,24105,127.1145582682,37.5370356095,송파구
10378,123000020,풍납동신성노바빌,24106,127.1158760068,37.538146277,송파구
10379,123000021,풍납동씨티극동아파트,24107,127.1170170372,37.5391183359,송파구
10380,123000022,풍납토성,24108,127.1217661228,37.5389585461,송파구
10381,123000023,영파여고.강동구청역,24109,127.120606354,37.5313067212,송파구
10382,123000024,풍납동극동.쌍용아파트,24110,127.1180236157,37.5265632485,송파구
10383,123000025,풍납중학교,24111,127.1149375554,37.5246379417,송파구
10384,123000026,풍성중학교후문앞,24112,127.1128005858,37.5247832766,송파구
10385,123000027,서울아산병원앞,24113,127.1098601539,37.5248148833,송파구
10386,123000028,아산병원동관,24114,127.1071794656,37.5268880703,송파구
10387,123000029,서울아산병원동관,24115,127.1075881058,37.5270255668,송파구
10388,123000030,한강극동아파트,24116,127.1107441865,37.5312199631,송파구
10389,123000031,토성초등학교,24119,127.1146266842,37.5299835573,송파구
10390,123000032,풍납동영어체험마을,24120,127.1124952906,37.530929957,송파구
10391,123000033,올림픽대교남단,24121,127.115430691,37.5267442285,송파구
10392,123000034,잠실파크리오아파트상가.올림픽회관,24123,127.1146491783,37.521023915,송파구
10393,123000035,잠실파크리오아파트앞,24124,127.109603,37.519532,송파구
10394,123000036,잠실나루역,24125,127.1058907813,37.5188856733,송파구
10395,123000037,잠실진주아파트,24126,127.1092138338,37.5191782081,송파구
10396,123000038,몽촌토성역,24127,127.1130341965,37.518395163,송파구
10397,123000039,신천동진주아파트,24128,127.1094861271,37.516615229,송파구
10398,123000040,잠실나루역,24129,127.104432803,37.5182652128,송파구
10399,123000041,잠실중학교.장미종합상가,24130,127.10066,37.51715,송파구
10400,123000042,잠실중학교,24131,127.100445,37.516785,송파구
10401,123000043,잠실역8번출구,24132,127.1014595352,37.5139118875,송파구
10402,123000044,잠실역,24133,127.099443484,37.5146065479,송파구
10403,123000045,잠실역1번.11번출구,24134,127.1030252923,37.5141520082,송파구
10404,123000046,잠실역9번출구,24135,127.1040886038,37.514800788,송파구
10405,123000047,송파구청.방이맛골,24136,127.107024261,37.5140754824,송파구
10406,123000048,잠실역,24137,127.0988017918,37.5143926246,송파구
10407,123000049,잠실역.롯데월드,24138,127.0979457604,37.5128993133,송파구
10408,123000050,잠실5단지,24139,127.0939144028,37.5122132454,송파구
10409,123000051,잠실리센츠아파트앞,24140,127.0913235945,37.5119152103,송파구
10410,123000052,잠실새내역.잠실2동주민센터,24141,127.0872805398,37.5117722886,송파구
10411,123000053,잠실엘스아파트앞,24142,127.0833904794,37.5118706155,송파구
10412,123000054,종합운동장사거리,24143,127.0796916235,37.512009235,송파구
10413,123000055,잠실종합운동장,24144,127.0720732937,37.5111175337,송파구
10414,123000056,잠실트리지움아파트앞,24145,127.0912020656,37.5115116112,송파구
10415,123000057,잠실역.롯데월드,24146,127.0981962498,37.51241161,송파구
10416,123000058,갤러리아팰리스,24147,127.0929234933,37.511317434,송파구
10417,123000059,잠실트리지움,24148,127.0926278344,37.5109779513,송파구
10418,123000060,영동일고레이크팰리스앞,24149,127.0921466781,37.5088084767,송파구
10419,123000061,영동일고트리지움APT정문앞,24150,127.091732,37.509037,송파구
10420,123000063,잠실트리지움,24152,127.0902574376,37.5076826578,송파구
10421,123000064,잠실119안전센터,24153,127.0947494345,37.5070078199,송파구
10422,123000065,잠실종합운동장,24154,127.0728158016,37.5104187252,송파구
10423,123000066,아시아선수촌아파트,24155,127.0785064748,37.5101780908,송파구
10424,123000067,아주중학교,24156,127.0767026326,37.5047508595,송파구
10425,123000068,종합운동장사거리,24157,127.0795554593,37.5116128425,송파구
10426,123000069,잠실새내역4번출구,24158,127.0844951326,37.5114066648,송파구
10427,123000070,영빌딩앞,24159,127.089623,37.506535,송파구
10428,123000071,잠실우성4차현대아파트,24160,127.0852075828,37.5052624454,송파구
10429,123000072,잠실우성4차현대아파트,24161,127.0854796717,37.504819808,송파구
10430,123000073,잠실근린공원.성현교회,24162,127.0814987467,37.5063220545,송파구
10431,123000074,아시아선수촌아파트삼거리.성현교회,24163,127.0791663691,37.5063076048,송파구
10432,123000075,아시아선수촌아파트,24164,127.079036654,37.5098569453,송파구
10433,123000076,아주중학교,24165,127.0777784715,37.5051792624,송파구
10434,123000077,삼전역,24166,127.088909069,37.5038161527,송파구
10435,123000078,삼전역,24167,127.0897903395,37.5039542558,송파구
10436,123000079,송파구민회관구의회,24168,127.0947575704,37.5027059543,송파구
10437,123000080,송파구민회관구의회,24169,127.0945705316,37.5023772019,송파구
10438,123000081,삼학사길사거리,24170,127.0969939097,37.5046424092,송파구
10439,123000082,잠실119안전센터,24171,127.0929452929,37.5070038465,송파구
10440,123000083,삼전삼밭나루공원입구,24172,127.0897962885,37.5060880599,송파구
10441,123000084,삼전역.잠실현대아파트,24173,127.0870681732,37.5030006613,송파구
10442,123000085,삼전동현대APT,24174,127.0874664895,37.5004306288,송파구
10443,123000086,삼전동쌍용하이츠빌라,24175,127.0908500813,37.4992253627,송파구
10444,123000087,삼전사회복지관,24176,127.0943930922,37.4979925799,송파구
10445,123000088,배명중고교,24177,127.0966612411,37.5001551941,송파구
10446,123000089,석촌고분역.올림픽병원,24178,127.0983927355,37.5026705428,송파구
10447,123000090,석촌고분역.올림픽병원,24179,127.0985573778,37.5022964483,송파구
10448,123000091,석촌동한솔아파트앞,24180,127.1052845803,37.5045154646,송파구
10449,123000092,석촌동한솔아파트,24181,127.1056981253,37.5042096219,송파구
10450,123000094,삼학사길사거리,24183,127.097278,37.504269,송파구
10451,123000095,배명중고교,24184,127.0969106203,37.4997098452,송파구
10452,123000096,석촌동남현교회앞,24185,127.1006951845,37.49902004,송파구
10453,123000097,석촌동남현교회앞,24186,127.1005388252,37.4988102163,송파구
10454,123000098,송파책박물관.헬리오시티,24187,127.1044857249,37.5002341376,송파구
10455,123000099,송파책박물관.헬리오시티,24188,127.1040226991,37.4999173582,송파구
10456,123000100,송파사거리.석촌시장,24189,127.1091779641,37.5015446024,송파구
10457,123000101,송파사거리,24190,127.1086248483,37.5015180792,송파구
10458,123000102,송파역.헬리오시티,24191,127.1110144742,37.5005814149,송파구
10459,123000104,송파여성문화회관,24193,127.1094493659,37.5069356421,송파구
10460,123000105,송파여성문화회관,24194,127.1097430726,37.5066731491,송파구
10461,123000106,송파초등학교.송파동성당,24195,127.11126,37.509188,송파구
10462,123000107,송파초등학교.송파동성당,24196,127.111379311,37.5087366131,송파구
10463,123000108,방이동사거리,24197,127.1107862085,37.5106676569,송파구
10464,123000111,송파2동한양아파트,24200,127.1138832242,37.5038731127,송파구
10465,123000112,송파동한양1차아파트,24201,127.1155208542,37.5059692868,송파구
10466,123000113,서울방이동고분군,24202,127.1151707999,37.5084245055,송파구
10467,123000114,송파역,24203,127.1129081285,37.4992928463,송파구
10468,123000115,성지아파트,24204,127.1174306486,37.4997831426,송파구
10469,123000116,송파동삼익아파트,24205,127.1219127896,37.5029232975,송파구
10470,123000117,삼익아파트미성아파트,24206,127.1203825294,37.5060869823,송파구
10471,123000118,송파2동한양삼성아파트,24207,127.1157233661,37.5059979239,송파구
10472,123000119,한양공원,24208,127.113797,37.503707,송파구
10473,123000120,잠실여고후문,24209,127.1122298776,37.5025500755,송파구
10474,123000121,방이2동주민센터,24210,127.1142230711,37.5138677953,송파구
10475,123000122,한성백제역.방이2동주민센터,24211,127.1153184864,37.5148570398,송파구
10476,123000123,송파나루역.방이시장,24212,127.1124463657,37.5110032307,송파구
10477,123000124,송파나루역.방이시장,24213,127.1128218749,37.5110032307,송파구
10478,123000125,송파나루역,24214,127.1116741986,37.5106794362,송파구
10479,123000126,송파구청.방이맛골,24215,127.1078272813,37.5131844651,송파구
10480,123000127,잠실진주아파트,24216,127.1096189729,37.5161753691,송파구
10481,123000128,올림픽베어스타운아파트앞,24217,127.1191035641,37.5148280531,송파구
10482,123000129,방이초등학교,24218,127.1194423147,37.5123091363,송파구
10483,123000130,방이시장입구,24219,127.1182049786,37.5102820039,송파구
10484,123000131,방이우체국,24220,127.1139245961,37.5095130652,송파구
10485,123000132,올림픽공원남2문,24221,127.1215535686,37.5139722157,송파구
10486,123000133,올림픽공원장미광장,24222,127.1249201549,37.512651295,송파구
10487,123000134,방이역3번출구대림아파트,24223,127.1256144074,37.5084180897,송파구
10488,123000135,한양 삼익아파트,24224,127.121625395,37.5059514451,송파구
10489,123000136,방이시장입구,24225,127.1179481819,37.5095496657,송파구
10490,123000137,방이초등학교,24226,127.1192466561,37.5116226956,송파구
10491,123000138,신구블레스밸리앞,24227,127.1216457736,37.5115391502,송파구
10492,123000139,신구블레스밸리,24228,127.1216815356,37.5112705855,송파구
10493,123000140,방이동대림코오롱아파트,24229,127.1242379509,37.5091863822,송파구
10494,123000141,방이동대림코오롱아파트,24230,127.1240112053,37.509558775,송파구
10495,123000142,올림픽회관,24231,127.1151501871,37.5209125924,송파구
10496,123000143,풍납동극동.쌍용아파트,24232,127.118606519,37.5267050381,송파구
10497,123000144,서울체육중.고등학교,24234,127.1313779815,37.5222031515,송파구
10498,123000145,둔촌오륜역.서문교회,24235,127.1395044263,37.5185380748,송파구
10499,123000146,서하남IC입구,24236,127.1427055022,37.5170951952,송파구
10500,123000147,효죽동입구,24237,127.1418482902,37.5124681797,송파구
10501,123000149,올림픽공원장미광장,24239,127.126375002,37.5127209344,송파구
10502,123000150,올림픽공원남2문,24240,127.1220284152,37.514502474,송파구
10503,123000151,몽촌토성역.한성백제역,24241,127.114529052,37.517188953,송파구
10504,123000152,보성중고등학교,24242,127.1338686425,37.5205247236,송파구
10505,123000153,보성중고등학교,24243,127.133053251,37.5200907421,송파구
10506,123000154,올림픽공원역,24244,127.1308988886,37.5167177922,송파구
10507,123000155,올림픽공원역,24245,127.1314785378,37.516324269,송파구
10508,123000156,올림픽공원테니스장,24246,127.128686867,37.5131933182,송파구
10509,123000157,올림픽선수촌아파트,24247,127.1292671379,37.513169256,송파구
10510,123000158,방이역,24248,127.126593803,37.5089856388,송파구
10511,123000159,오금동현대아파트,24249,127.1264326302,37.5032944565,송파구
10512,123000160,오금공원앞,24250,127.1331008245,37.4991573819,송파구
10513,123000161,오금동상아아파트,24251,127.1359380431,37.497653816,송파구
10514,123000162,보인고교.오금동삼성아파트,24252,127.1383457396,37.4963426203,송파구
10515,123000163,송파사회복지관,24253,127.1407036537,37.4980789633,송파구
10516,123000164,거여초등학교,24254,127.1402155083,37.502548108,송파구
10517,123000165,거여초등학교,24255,127.140012,37.50241,송파구
10518,123000166,송파참병원,24256,127.1375165211,37.5036199871,송파구
10519,123000167,송파참병원,24257,127.1374117762,37.5038625052,송파구
10520,123000168,신흥기업입구,24258,127.1353925625,37.5043505304,송파구
10521,123000169,신흥기업입구,24259,127.1341472632,37.5049935352,송파구
10522,123000170,오금동신흥기업종점,24260,127.1354499522,37.5061531582,송파구
10523,123000171,신흥기업종점,24261,127.135317,37.506195,송파구
10524,123000172,오금공원사거리,24262,127.1310600773,37.506034168,송파구
10525,123000173,오금공원사거리,24263,127.1310345124,37.5062919113,송파구
10526,123000174,오금동대림아파트,24264,127.1278340005,37.507927312,송파구
10527,123000175,오금동대림아파트,24265,127.1279342268,37.5076667853,송파구
10528,123000176,송파도서관,24266,127.1358517768,37.4999787589,송파구
10529,123000177,우창아파트,24267,127.1360639933,37.4997505359,송파구
10530,123000178,오금동사거리,24268,127.1378915552,37.5027436793,송파구
10531,123000179,오금동사거리,24269,127.138162,37.502775,송파구
10532,123000180,거여역,24270,127.1426661724,37.4940540879,송파구
10533,123000181,거여역현대아파트,24271,127.1423502553,37.4938490175,송파구
10534,123000182,체육문화회관,24272,127.1433758342,37.4908038511,송파구
10535,123000183,거여역2번출구,24273,127.1447634037,37.4943119554,송파구
10536,123000184,송파사회복지관,24274,127.140953,37.498118,송파구
10537,123000185,거여아파트단지앞,24275,127.1435753484,37.4904638928,송파구
10538,123000186,거여역종점,24276,127.1461187151,37.4928063463,송파구
10539,123000187,거여역종점,24277,127.1456848842,37.4930312567,송파구
10540,123000188,한서교통종점,24278,127.148924,37.492941,송파구
10541,123000189,종점,24279,127.152763,37.492768,송파구
10542,123000190,비호아파트,24280,127.1543102489,37.4918948283,송파구
10543,123000192,마천1동주민센터,24282,127.150198,37.495412,송파구
10544,123000193,마천2동주민센터,24283,127.14747,37.497245,송파구
10545,123000194,거여역3번출구.현대2차아파트,24284,127.1450161944,37.4940341058,송파구
10546,123000195,마천1동주민센터,24285,127.1498825172,37.495710391,송파구
10547,123000196,송파상운종점,24286,127.1522337071,37.4934555292,송파구
10548,123000197,비호아파트,24287,127.15409,37.492178,송파구
10549,123000198,남한산성입구,24288,127.157155,37.490972,송파구
10550,123000199,송파구립마천청소년수련관,24289,127.156552,37.491982,송파구
10551,123000200,송파구립마천청소년수련관,24290,127.156937966,37.4916678934,송파구
10552,123000201,송파보훈회관.금호어울림2차,24291,127.1558084636,37.4939681019,송파구
10553,123000202,송파보훈회관.금호어울림2차,24292,127.155567,37.493992,송파구
10554,123000203,마천동금호어울림1차아파트,24293,127.1542846505,37.4970428612,송파구
10555,123000204,마천동금호어울림1차아파트,24294,127.154075,37.497978,송파구
10556,123000205,마천시장마천동우방아파트앞,24295,127.15151,37.499937,송파구
10557,123000206,남천초교마천동우방아파트앞,24296,127.1519312753,37.4999186245,송파구
10558,123000207,청암노인요양원,24297,127.148553,37.501352,송파구
10559,123000208,청암노인요양원,24298,127.1498649512,37.5010683664,송파구
10560,123000209,마천동사거리,24299,127.1467148058,37.4986402465,송파구
10561,123000210,마천동사거리,24300,127.1471,37.49872,송파구
10562,123000211,마천2동윤진빌딩.신동아아파트,24301,127.1438724198,37.4997151526,송파구
10563,123000212,마천2동윤진빌딩.신동아아파트,24302,127.1442444466,37.4996759516,송파구
10564,123000213,마천2동주민센터,24303,127.1480088453,37.4970139451,송파구
10565,123000215,복정역1번출구,24305,127.1271368118,37.4723236592,송파구
10566,123000216,복정역,24306,127.1269633587,37.4700395407,송파구
10567,123000217,건영아파트,24307,127.126677,37.481675,송파구
10568,123000218,문현중학교,24308,127.12675,37.479987,송파구
10569,123000219,문현중학교,24309,127.1269147543,37.4800743082,송파구
10570,123000220,문덕초등학교.문정고등학교,24310,127.126405225,37.483681076,송파구
10571,123000221,문정대우아파트,24311,127.12834,37.486465,송파구
10572,123000222,삼성래미안아파트후문,24312,127.1318328807,37.4888114383,송파구
10573,123000223,문정시영가락프라자아파트,24313,127.1343812375,37.4910189744,송파구
10574,123000224,문정시영.세양청마루아파트,24314,127.1359635544,37.492386841,송파구
10575,123000225,한림연예예술고교,24315,127.1314174837,37.4853687826,송파구
10576,123000226,한림연예예술고교,24316,127.131745,37.485403,송파구
10577,123000227,구송파세무서,24317,127.128678,37.482985,송파구
10578,123000228,구송파세무서,24318,127.1289023733,37.4832629689,송파구
10579,123000229,문정1동주민센터.로데오거리,24319,127.1246795625,37.4904186626,송파구
10580,123000232,문덕초등학교.문정고등학교,24322,127.126295,37.483395,송파구
10581,123000233,문정동푸르지오아파트,24323,127.127177779,37.4871576085,송파구
10582,123000234,문정동대우아파트,24324,127.126833,37.486845,송파구
10583,123000235,문정동래미안아파트,24325,127.1293795939,37.4918094184,송파구
10584,123000236,문정래미안현대아파트앞,24326,127.128978,37.491672,송파구
10585,123000237,문정현대아파트,24327,127.1276179735,37.4906606253,송파구
10586,123000238,문정동현대아파트,24328,127.127615143,37.490326319,송파구
10587,123000239,문정현대아파트,24329,127.1290985531,37.4927865218,송파구
10588,123000240,문정동제일은행앞,24330,127.124515454,37.4862512301,송파구
10589,123000241,문정동제일은행,24331,127.1243511184,37.4860288305,송파구
10590,123000242,삼성래미안아파트후문,24332,127.1317926485,37.4890836165,송파구
10591,123000243,문정2동주민센터.청소년수련관,24333,127.1125408941,37.490476805,송파구
10592,123000244,훼미리근린공원,24334,127.114910023,37.4911854953,송파구
10593,123000245,문정로데오거리입구,24335,127.119608346,37.4908789626,송파구
