,정류소ID,ARS-ID,정류소명,X좌표,Y좌표,gu
8559,119000137,20243,상도3차삼성래미안후문,126.9538227,37.50105476,동작구
8560,119000138,20244,상도3차삼성래미안후문,126.953569,37.50094074,동작구
8561,119000139,20245,상도1동주민센터.상도3차래미안,126.9532187,37.49866081,동작구
8562,119000140,20246,상도1동주민센터.상도3차래미안,126.9532043,37.49808951,동작구
8563,119000290,20247,노들역앞,126.9522639,37.51326188,동작구
8564,119000295,20248,대방역1번출구앞,126.9276883,37.51312774,동작구
8565,119000291,20249,대방역.여의교앞,126.92733,37.514757,동작구
8566,119000294,20250,노들역4번출구앞,126.9533594,37.51245728,동작구
8567,119000293,20251,동작실버센터입구,126.9567459,37.51300859,동작구
8568,119000296,20252,사당동대아신협앞,126.9761194,37.48326419,동작구
8569,119000302,20253,사당역9번출구앞,126.9813959,37.47739263,동작구
8570,119000319,20254,사당롯데캐슬골든포레.사당해그린,126.9625058,37.49301499,동작구
8571,219000230,20426,문봉빌라단지,126.8186423,37.70406851,고양시 일산동구
8572,219000108,20427,문봉빌라단지,126.8186823,37.70411704,고양시 일산동구
8573,119900312,20494,사당솔밭도서관,126.967056,37.48401713,동작구
8574,119900311,20495,효주파크빌,126.9267494,37.50272846,동작구
8575,119900310,20496,남성초등학교입구,126.9769232,37.48375635,동작구
8576,119900308,20497,벽산아파트,126.9218266,37.49773319,동작구
8577,119900306,20498,정금마을,126.9812426,37.49374405,동작구
8578,119900307,20499,이수힐스테이트,126.9797406,37.49418445,동작구
8579,119900083,20500,사당역10번출구,126.9815811,37.47868741,동작구
8580,119900313,20501,현대2차아파트후문,126.9319269,37.5107027,동작구
8581,119900256,20502,극동상가,126.9740958,37.49168729,동작구
8582,119900082,20503,삼성래미안.롯데캐슬,126.9709674,37.48970323,동작구
8583,119900081,20504,자이아파트정문앞,126.9627803,37.48913684,동작구
8584,119900080,20505,달마사,126.960923,37.49963317,동작구
8585,119900079,20506,상도4동성문교회,126.9395008,37.49865999,동작구
8586,119900078,20507,사자암,126.936319,37.49376893,동작구
8587,119900156,20508,노들역.노량진교회,126.9545382,37.51231302,동작구
8588,119900077,20509,대림현대아파트,126.9724841,37.48615684,동작구
8589,201000038,2051,수영오거리.방송통신대입구,126.962438,37.23765699,화성시
8590,119900076,20510,행복유치원,126.9407101,37.49628878,동작구
8591,119900075,20511,이수역,126.9806262,37.48500144,동작구
8592,119900074,20512,보라매공원,126.9186078,37.4946907,동작구
8593,119900073,20513,신대방삼거리역,126.928182,37.4999673,동작구
8594,119900314,20515,현대2차아파트후문,126.9321404,37.51106326,동작구
8595,119900257,20516,극동아파트110동,126.9746719,37.49036369,동작구
8596,119900258,20517,극동아파트110동,126.974121,37.49084746,동작구
8597,119900071,20518,대림아파트후문,126.9721846,37.48865193,동작구
8598,119900070,20519,자이아파트상가앞,126.963156,37.4886828,동작구
8599,119900069,20520,삼성래미안아파트,126.959194,37.49812417,동작구
8600,119900068,20521,충남정육점,126.9399699,37.49897651,동작구
8601,119900067,20522,당곡중.고등학교,126.9354613,37.49297099,동작구
8602,119900065,20524,대림프라자.사당3동주민센터,126.9738758,37.48392602,동작구
8603,119900315,20526,롯데캐슬,126.9712716,37.48982344,동작구
8604,119900063,20527,보라매공원입구,126.9178884,37.49686727,동작구
8605,119900264,20528,강현중학교,126.9278709,37.50206774,동작구
8606,119900062,20529,구중앙슈퍼앞,126.935504,37.49461192,동작구
8607,119900061,20530,유앤미아파트,126.9603461,37.50099998,동작구
8608,119900318,20531,로고스교회,126.9318186,37.49760312,동작구
8609,119900260,20532,극동아파트112동,126.9763367,37.48877291,동작구
8610,119900060,20533,삼일공원,126.9738555,37.48685101,동작구
8611,119900320,20534,사당종합체육관,126.9696348,37.49252403,동작구
8612,119900059,20535,숭실대후문,126.9610346,37.49509528,동작구
8613,119900058,20536,화성목욕탕,126.9406673,37.49962656,동작구
8614,119900057,20537,갑을명가아파트,126.934574,37.49369409,동작구
8615,119900055,20539,사당시장,126.9751267,37.48309007,동작구
8616,119900054,20540,롯데캐슬비엔,126.9430909,37.49684335,동작구
8617,119900263,20541,삼거리,126.9683026,37.48559981,동작구
8618,119900053,20542,대방어린이도서관,126.9254813,37.50296195,동작구
8619,119900052,20543,성심슈퍼,126.9344156,37.49514297,동작구
8620,119900051,20544,중앙빌리지.동부센트레빌,126.9602564,37.50171002,동작구
8621,119900319,20545,롯데캐슬.샤인,126.9715309,37.49106019,동작구
8622,119900050,20546,남성초등학교.사당청소년문화의집,126.9748407,37.48601049,동작구
8623,119900049,20547,신남성초교후문,126.9645999,37.48902837,동작구
8624,119900047,20549,현대아이파크,126.9416028,37.50088857,동작구
8625,119900046,20550,영은교회,126.934095,37.49439578,동작구
8626,119900044,20552,이수시너스.이수역7번출구,126.9817844,37.48386443,동작구
8627,119900043,20554,갑을명가,126.9666768,37.4825266,동작구
8628,219000600,20554,한뫼초교.동양아파트,126.7672,37.68628433,고양시 일산서구
8629,119900042,20555,성남중고,126.9253134,37.50457842,동작구
8630,119900041,20556,청운종합복지관,126.9334403,37.49556685,동작구
8631,119900040,20557,은로초등학교,126.9609556,37.5034674,동작구
8632,119900321,20558,롯데캐슬.샤인,126.9710374,37.49108786,동작구
8633,119900039,20559,동작삼일수영장,126.9747984,37.48739368,동작구
8634,119900038,20560,삼거리우편물취급소,126.9770554,37.48416458,동작구
8635,119900037,20561,사당.인정아파트,126.9649636,37.48997103,동작구
8636,119900034,20564,선재유통,126.9328022,37.49465817,동작구
8637,119900033,20565,중앙대병원,126.9607328,37.50768989,동작구
8638,119900031,20567,밤골터널.상도역롯데캐슬파크엘,126.945884,37.50181241,동작구
8639,119900261,20568,동작고교,126.9664294,37.48182186,동작구
8640,119900030,20569,대림아파트후문.성남중.고교,126.9248146,37.50567475,동작구
8641,119900029,20570,구동사무소,126.9324299,37.49610964,동작구
8642,119900028,20571,중대부속초등학교,126.9610502,37.50537246,동작구
8643,119900027,20573,국사봉중학교,126.9437281,37.49318067,동작구
8644,119900026,20574,국민은행4번출구,126.9377215,37.50448109,동작구
8645,119900025,20575,빙수골공영주차장,126.9321581,37.49527957,동작구
8646,119900023,20577,상도역7호선,126.9472102,37.50274748,동작구
8647,119900022,20578,이수역,126.9804601,37.48468603,동작구
8648,119900021,20579,성원샹떼빌앞,126.9080421,37.4877057,동작구
8649,119900020,20580,대방동주민센터,126.9262407,37.50827262,동작구
8650,119900019,20581,빙수골마을공원,126.9321117,37.4965519,동작구
8651,119900018,20582,중앙대병원후문.흑석시장,126.9617388,37.50691347,동작구
8652,119900017,20584,방범초소,126.943742,37.49416828,동작구
8653,119900016,20585,주택가,126.9368294,37.50536009,동작구
8654,119900015,20586,백경세탁소,126.9308348,37.49664487,동작구
8655,119900014,20587,중앙대중문,126.957288,37.50673852,동작구
8656,119900013,20588,중대후문입구,126.9501363,37.50434551,동작구
8657,119900012,20589,신대방1동주민센터,126.9095786,37.48704097,동작구
8658,119900265,20590,주공아파트.남도학숙,126.9289889,37.50870233,동작구
8659,119900248,20591,상도3동주민센터,126.9312735,37.49917272,동작구
8660,119900266,20593,삼성래미안.동작청소년문화의집,126.9344505,37.50560389,동작구
8661,119900011,20594,푸른초장교회,126.9300612,37.49781765,동작구
8662,119900010,20595,중앙대후문,126.952862,37.50500114,동작구
8663,119900009,20596,이화약국,126.9505375,37.50495121,동작구
8664,119900008,20598,숭의여중.고교,126.9299523,37.50791444,동작구
8665,119900007,20599,현대한의원,126.932562,37.50015927,동작구
8666,119900006,20600,사당문화복지관,126.9694958,37.48522257,동작구
8667,219001086,20659,킨텍스제1전시장,126.7448343,37.67172727,고양시 일산서구
8668,119900005,20673,사회복지관앞,126.9330781,37.50606719,동작구
8669,119900004,20674,7호선신대방삼거리역2번출구.국민은행,126.9287043,37.49877471,동작구
8670,119900003,20675,대림프라자.사당3동주민센터,126.9745804,37.48349545,동작구
8671,119900002,20676,상도은빛어르신복지관.터널경로당,126.9512513,37.50657169,동작구
8672,119900249,20681,동광교회,126.9344857,37.50155436,동작구
8673,119900001,20682,남성역.남성역골목시장,126.9721558,37.4840644,동작구
8674,119900206,20684,대방목욕탕,126.9323906,37.50710487,동작구
8675,119900205,20686,건영아파트,126.9515988,37.50788294,동작구
8676,219000997,20688,소노캄호텔,126.7513515,37.66265633,고양시 일산동구
8677,219001094,20689,소노캄호텔,126.750633,37.66297328,고양시 일산동구
8678,119900204,20694,갯마을,126.9826635,37.49633314,동작구
8679,119900203,20695,현대아파트,126.9320468,37.51205262,동작구
8680,119900202,20697,경문고등학교,126.982328,37.49012899,동작구
8681,119900201,20698,삼거리우편물취급소,126.9772691,37.48421778,동작구
8682,119900309,20699,밤골.상도역롯데캐슬파크엘,126.9455944,37.50215202,동작구
8683,119900200,20700,남부교회,126.9322871,37.50897099,동작구
8684,119900199,20701,정금마을,126.9824785,37.49429121,동작구
8685,119900198,20702,동작고등학교,126.9664442,37.48157226,동작구
8686,119900197,20703,KT동작지사,126.9344731,37.51218014,동작구
8687,119900246,20704,7호선장승배기역2번출구,126.9389672,37.50393206,동작구
8688,119900196,20705,총신대역,126.9819724,37.4875653,동작구
8689,119900195,20706,남성초등학교.사당청소년문화의집,126.9749764,37.48613757,동작구
8690,219000767,20706,후동입구,126.7753019,37.67923078,고양시 일산서구
8691,219001152,20713,일산서부경찰서,126.7401832,37.67953895,고양시 일산서구
8692,219001153,20714,일산서부경찰서,126.7399695,37.67922943,고양시 일산서구
8693,219001155,20716,현대모터스튜디오고양,126.7475104,37.66575654,고양시 일산서구
8694,119900194,20725,동원베네스트,126.9451749,37.50345392,동작구
8695,119900193,20726,신동아정문,126.9512523,37.51014997,동작구
8696,119900192,20727,사당솔밭도서관,126.967088,37.48342692,동작구
8697,119900191,20728,해태타워앞,126.9246607,37.4910939,동작구
8698,119900190,20729,경성의원.새마을금고앞,126.9359546,37.51261889,동작구
8699,119900189,20730,상도2동주민센터,126.9417827,37.50505265,동작구
8700,119900188,20731,상도은빛어르신복지관,126.9506418,37.50630561,동작구
8701,119900187,20732,삼일공원,126.9740161,37.48697269,동작구
8702,119900247,20740,부강탕,126.9459909,37.50436711,동작구
8703,119900186,20741,대방역1번출구,126.9274282,37.51306991,동작구
8704,119900185,20745,극동아파트앞,126.9513637,37.51107274,동작구
8705,119900184,20746,이수역,126.9819149,37.48655875,동작구
8706,119900183,20747,삼거리,126.9684496,37.48553497,동작구
8707,119900272,20748,전문건설회관.보라매병원,126.924958,37.49235924,동작구
8708,119900182,20751,대림아파트후문,126.9725907,37.48846189,동작구
8709,219000766,20751,더샵그라비스타.힐스테이트일산,126.7470564,37.66385285,고양시 일산서구
8710,119900181,20756,상도브라운스톤,126.943805,37.50528612,동작구
8711,219001172,20764,킨텍스꿈에그린.원시티1단지,126.7489768,37.66480139,고양시 일산서구
8712,219001173,20765,킨텍스꿈에그린.원시티1단지,126.7490186,37.66503021,고양시 일산서구
8713,119900254,20787,노들역5번출구,126.9521593,37.51229045,동작구
8714,119900180,20789,대림아파트,126.946671,37.50518002,동작구
8715,119900244,20790,상도역.하나은행,126.9473327,37.50381985,동작구
8716,119900179,20791,봉천고개관악현대아파트,126.9566324,37.4921183,동작구
8717,119900178,20792,동작삼일수영장,126.9747872,37.48717651,동작구
8718,119900177,20794,동작고교.사당5동주민센터,126.9674875,37.48509948,동작구
8719,119900175,20799,건영아파트,126.9480737,37.50687311,동작구
8720,119900174,20801,우성201동.극동112동,126.9760206,37.48817068,동작구
8721,119900173,20802,삼호APT.오네뜨아파트,126.9656301,37.48654523,동작구
8722,119900172,20803,상도감리교회,126.9415426,37.50549137,동작구
8723,119900171,20804,남부교회,126.932072,37.50919524,동작구
8724,119900170,20805,도시가스.두산아파트,126.9447021,37.50505316,동작구
8725,119900169,20808,7호선신대방삼거리역4번출구,126.9267443,37.4998233,동작구
8726,119900168,20809,우성아파트,126.9471192,37.50835319,동작구
8727,119900253,20810,숭실대입구역2번출구,126.9534532,37.49611529,동작구
8728,119900167,20811,시장입구,126.9771578,37.4894721,동작구
8729,119900262,20812,신남성초교입구,126.9645032,37.48790286,동작구
8730,119900166,20813,새소망교회,126.9420034,37.50639721,동작구
8731,119900165,20814,대방목욕탕,126.9322288,37.50716335,동작구
8732,119900164,20815,본동초등학교,126.953555,37.5107267,동작구
8733,119900163,20818,코오롱하늘채아파트,126.9240091,37.49917007,동작구
8734,119900162,20819,강남교회.오거리,126.944929,37.51027785,동작구
8735,119900161,20820,봉천고개현대아파트,126.956118,37.49187932,동작구
8736,119900160,20822,신동아아파트,126.9765787,37.49000725,동작구
8737,119900159,20823,LG아파트상가,126.9635608,37.48860093,동작구
8738,119900158,20824,신동아아파트701동앞,126.9432253,37.50748092,동작구
8739,119900157,20825,사회복지관앞,126.9330952,37.5059023,동작구
8740,119900155,20828,동작우체국,126.9238815,37.49781023,동작구
8741,119900259,20829,테니스장.우성아파트304동,126.9759361,37.49061897,동작구
8742,119900154,20830,자이아파트정문앞,126.9628435,37.48930537,동작구
8743,119900153,20832,신동아관리사무소,126.9440018,37.5083076,동작구
8744,119900152,20833,삼성래미안.동작청소년문화의집,126.9348171,37.50553561,동작구
8745,119900151,20834,대방역2번출구앞,126.927588,37.51277896,동작구
8746,119900150,20836,경성의원.새마을금고앞,126.9359804,37.51279371,동작구
8747,119900149,20837,노량진역,126.9414536,37.51372379,동작구
8748,119900148,20839,신동아상가,126.9463254,37.5079978,동작구
8749,119900147,20840,주택가,126.9364798,37.50550408,동작구
8750,119900146,20842,예스플러스,126.9224942,37.50396386,동작구
8751,119900145,20843,KT동작전화국,126.9345611,37.51236942,동작구
8752,119900144,20844,9호선노량진역.동작구청,126.9400888,37.51301484,동작구
8753,119900143,20845,숭실대후문,126.9611601,37.49504846,동작구
8754,119900142,20846,건영아파트,126.9475588,37.50727477,동작구
8755,119900141,20847,국민은행,126.9375688,37.50441973,동작구
8756,119900140,20848,테니스장앞,126.9593671,37.49811161,동작구
8757,119900139,20850,숭의여중고교.공군항공안전단,126.929696,37.50738263,동작구
8758,119900138,20851,7호선장승배기역5번출구,126.9389753,37.50509629,동작구
8759,119900136,20854,현명약국,126.9365067,37.50449666,동작구
8760,119900135,20855,화성목욕탕,126.940666,37.49977524,동작구
8761,119900134,20856,본동시장,126.9519738,37.51223991,동작구
8762,119900133,20857,성원아파트,126.9254189,37.50882177,동작구
8763,119900132,20858,충남정육점,126.9399947,37.49914503,동작구
8764,119900131,20859,극동아파트,126.9512098,37.51111052,동작구
8765,119900267,20861,대방동주민센터,126.9260562,37.50830224,동작구
8766,119900130,20862,쌍용아파트,126.932986,37.50150396,동작구
8767,119900129,20864,삼성래미안아파트,126.9510848,37.51034544,동작구
8768,119900128,20865,대림아파트후문.성남중.고교,126.924992,37.50586589,동작구
8769,119900127,20866,성대시장,126.9322601,37.50001132,동작구
8770,119900126,20867,노량진역,126.9432479,37.51350389,동작구
8771,119900125,20868,강현중학교.동작청소년문화의집,126.9345123,37.50300042,동작구
8772,119900124,20869,한신아파트,126.9512589,37.50873975,동작구
8773,119900123,20870,대방교회,126.9230394,37.50397142,동작구
8774,119900122,20871,계령약국,126.9331137,37.49917017,동작구
8775,119900121,20872,건영아파트후문,126.9515027,37.5078063,동작구
8776,119900268,20873,홍원사,126.9241422,37.5039451,동작구
8777,119900120,20874,강남교회.오거리,126.9447876,37.51024624,동작구
8778,119900245,20875,상도은빛어르신복지관.터널경로당,126.9509538,37.50654093,동작구
8779,119900119,20876,영동슈퍼,126.9241105,37.50286916,동작구
8780,119900118,20877,사거리,126.9367943,37.49603636,동작구
8781,119900117,20878,우성아파트,126.9469767,37.50830267,동작구
8782,119900116,20880,범한택시,126.9240184,37.50006127,동작구
8783,119900115,20881,제일성민교회,126.9373309,37.49539146,동작구
8784,119900114,20882,신동아리버파크,126.9477108,37.50667651,동작구
8785,119900113,20883,안일약국,126.9345558,37.49776166,동작구
8786,119900112,20884,상도역7호선,126.9470766,37.50290692,동작구
8787,119900298,20885,달마사,126.9611871,37.49967023,동작구
8788,119900111,20886,동작하이슈퍼,126.9366392,37.49494234,동작구
8789,119900110,20887,대림아파트,126.9466417,37.50538385,동작구
8790,119900109,20888,밤골.상도역롯데캐슬파크엘,126.9458005,37.5018097,동작구
8791,119900108,20890,상도역,126.9489458,37.50357996,동작구
8792,119900107,20891,약수맨션.약수당약국,126.9433569,37.49807395,동작구
8793,119900106,20892,현진빌라.고마트,126.9430024,37.49721095,동작구
8794,119900105,20893,중앙대후문,126.9539816,37.50501298,동작구
8795,119900104,20894,건영아파트,126.9476345,37.50744782,동작구
8796,119900255,20896,중앙대중문,126.9573559,37.50648935,동작구
8797,119900103,20897,신동아상가,126.9460742,37.50813015,동작구
8798,119900101,20898,중앙대정문,126.9582233,37.50674377,동작구
8799,119900102,20899,신동아관리사무소,126.9445446,37.50849799,동작구
8800,201000029,2090,서수원버스터미널,126.9707924,37.28323876,수원시 권선구
8801,119900100,20901,중앙대병원,126.9613765,37.50754052,동작구
8802,119900099,20902,신동아아파트701동앞,126.9429719,37.50750243,동작구
8803,119900098,20903,보라매어린이집.문창중학교,126.9231095,37.49766069,동작구
8804,119900097,20904,중앙대병원후문.흑석시장,126.9612696,37.50646276,동작구
8805,119900096,20906,새소망교회,126.9415658,37.50620956,동작구
8806,119900095,20907,동작우체국,126.9245071,37.49772953,동작구
8807,119900094,20908,중앙대부속초등학교.롯데캐슬에듀포레,126.960833,37.50517032,동작구
8808,119900093,20909,신대방삼거리역.성대시장,126.9279312,37.49822547,동작구
8809,201000116,2091,서수원버스터미널,126.9708603,37.28283328,수원시 권선구
8810,119900092,20910,은로초등학교,126.9607815,37.50325738,동작구
8811,119900091,20912,중앙빌리지.동부센트레빌,126.9602426,37.50198755,동작구
8812,119900090,20913,부강탕,126.9459783,37.50454733,동작구
8813,119900089,20914,유앤미아파트,126.9600159,37.50095352,동작구
8814,119900088,20915,동원베네스트,126.9447645,37.50320593,동작구
8815,119900087,20916,전문건설회관.보라매병원,126.9246889,37.49237799,동작구
8816,119900086,20917,동양아파트,126.9597102,37.49966612,동작구
8817,119900085,20918,밤골.상도역롯데캐슬파크엘,126.9455074,37.50196545,동작구
8818,119900084,20919,아카데미타워,126.9244164,37.49121269,동작구
8819,119900242,20921,신대방역,126.9129332,37.48742736,동작구
8820,119900241,20922,빌라삼거리.영도교회.약수터,126.9436054,37.49535407,동작구
8821,119900271,20923,신대방1동주민센터,126.9097457,37.48721231,동작구
8822,119900240,20924,방범초소,126.9436277,37.49433944,동작구
8823,119900238,20926,국사봉중학교,126.943573,37.49338424,동작구
8824,119900237,20927,신대방우성아파트앞,126.9103818,37.493343,동작구
8825,119900236,20928,교수아파트,126.9134228,37.49629638,동작구
8826,119900235,20929,보라매공원입구,126.9173899,37.49656505,동작구
8827,119900234,20930,보라매공원,126.9182547,37.49444733,동작구
8828,119900233,20931,삼일초등학교앞,126.9756633,37.48810573,동작구
8829,119900232,20932,동작경희병원,126.9360217,37.50285279,동작구
8830,119900231,20933,신동아상가,126.9514071,37.50875963,동작구
8831,119900230,20934,현대아파트,126.9318316,37.51228948,동작구
8832,119900297,20935,서달산약수터,126.9620217,37.49984892,동작구
8833,119900229,20938,장성교회,126.9398309,37.50740265,동작구
8834,119900228,20939,숭의여중고교.공군항공안전단,126.9301467,37.50799926,동작구
8835,119900269,20940,대방동주공아파트,126.92888,37.50905279,동작구
8836,119900227,20941,노량진신한은행,126.9441708,37.51215539,동작구
8837,119900226,20942,노량진한국법학교육원,126.9443313,37.5123537,동작구
8838,119900225,20943,7호선신대방삼거리역2번출구.국민은행,126.9286659,37.49864764,동작구
8839,119900224,20944,푸른초장교회,126.9300251,37.4977131,동작구
8840,119900223,20945,백경세탁소,126.9307149,37.49659074,동작구
8841,119900222,20946,빙수골공영주차장,126.932011,37.49529931,동작구
8842,119900221,20947,선재유통,126.9327547,37.49455452,동작구
8843,119900220,20948,영은교회,126.9339921,37.4943795,동작구
8844,119900219,20949,갑을명가아파트,126.9344802,37.49360122,동작구
8845,119900218,20950,당곡중.고등학교,126.9354998,37.49289802,동작구
8846,119900217,20951,사자암,126.936405,37.49371671,동작구
8847,119900216,20952,동작하이슈퍼,126.9367297,37.49491806,동작구
8848,119900215,20953,제일성민교회,126.9374011,37.49533743,동작구
8849,119900214,20954,보문사,126.9386456,37.49612024,동작구
8850,119900213,20955,동아아파트,126.9401507,37.4963535,동작구
8851,119900212,20956,행복유치원,126.9412494,37.49575211,동작구
8852,119900211,20957,동아아파트,126.9401042,37.4965373,동작구
8853,119900210,20958,보문사,126.9385856,37.49618689,동작구
8854,119900209,20959,사당1동주민센터입구,126.9787426,37.4840874,동작구
8855,119900208,20960,노들역5번출구앞,126.9528141,37.51246823,동작구
8856,119900296,20966,청호아파트,126.9636557,37.50063429,동작구
8857,119900295,20967,푸르지오후문,126.9644032,37.50150975,동작구
8858,119900294,20968,푸르지오상가,126.9646113,37.50316848,동작구
8859,119900293,20969,흑석한강푸르지오,126.9659247,37.50512066,동작구
8860,119900292,20970,흑석동주민센터,126.9664605,37.50586692,동작구
8861,119900299,20971,대방중학교,126.9143749,37.49550411,동작구
8862,119900291,20972,상도감리교회.보건소,126.9413119,37.50549486,동작구
8863,119900300,20973,수도여고,126.9152513,37.49355475,동작구
8864,119900301,20974,동작구민체육센터.기상청,126.9172421,37.4942401,동작구
8865,119900302,20975,동작구민체육센터.기상청,126.9171797,37.49441397,동작구
8866,119900303,20976,수도여고,126.9152545,37.49372416,동작구
8867,119900304,20977,대방중학교,126.9145762,37.49553129,동작구
8868,119900305,20978,정금마을,126.9812176,37.49383867,동작구
8869,119900290,20979,경동아파트,126.9537175,37.50948414,동작구
8870,119900289,20980,동양중학교,126.9548037,37.50911421,동작구
8871,119900288,20981,극락정사,126.9518057,37.50804792,동작구
8872,119900286,20983,흑석역,126.9623338,37.50910604,동작구
8873,119900285,20984,중앙대병원,126.9603642,37.50743565,동작구
8874,119900284,20985,상도역1번출구,126.9478369,37.50258556,동작구
8875,119900281,20986,봉천고개관악현대아파트,126.9566012,37.49134514,관악구
8876,119900282,20988,상도3동주민센터,126.9298934,37.49950352,동작구
8877,119900283,20989,양녕공영주차장,126.9358312,37.49686396,동작구
8878,119900280,20990,두산위브아파트,126.9708755,37.48487779,동작구
8879,119900278,20992,보라매역.동작세무서,126.9200766,37.4991855,영등포구
8880,119900279,20995,보라매역.동작세무서,126.9202294,37.49799255,동작구
8881,119900275,20997,신남성초교입구,126.9645406,37.48770913,동작구
8882,119900276,20998,삼호.오네뜨아파트,126.9653451,37.48660372,동작구
8883,119900277,20999,사당5동주민센터,126.9674276,37.48497601,동작구
8884,120000001,21001,구로디지털단지역,126.9024471,37.4839346,관악구
8885,120000674,21002,구로디지털단지역,126.9025303,37.4840176,관악구
8886,201000035,2101,구운오거리.경기중소기업성장지 ,126.9742334,37.28085767,수원시 권선구
8887,201000030,2102,구운오거리.경기중소기업성장지 ,126.9740865,37.28132684,수원시 권선구
8888,120000672,21027,사당자동차학원,126.9827806,37.47223599,관악구
8889,121001314,21028,사당역,126.9816636,37.47517999,관악구
8890,220000016,21028,화훼단지,127.0283281,37.45969115,과천시
8891,220000059,21041,광창마을,127.0092169,37.44822091,과천시
8892,220000065,21052,4.5.6단지.굴다리시장,126.9968982,37.42818761,과천시
8893,220000066,21053,4단지삼호상가,126.9955598,37.4269696,과천시
8894,220000067,21054,문원초등학교.별양동주민센터,126.994444,37.42513928,과천시
8895,220000070,21057,래미안슈르상가,126.9916244,37.42160071,과천시
8896,220000057,21060,시민회관,126.9905134,37.42809014,과천시
8897,220000081,21071,래미안슈르,126.9900356,37.42097051,과천시
8898,220000082,21072,린파밀리에,126.9792422,37.40807905,과천시
8899,201000122,2108,고색동태산아파트.도로교통관리 ,126.9758899,37.25053901,수원시 권선구
8900,220000092,21082,린파밀리에,126.9798701,37.40827934,과천시
8901,220000058,21083,선바위역5번출구,127.0030284,37.4508722,과천시
8902,220000060,21085,광창마을,127.0091624,37.44831383,과천시
8903,220000096,21086,주암1통,127.0319857,37.45888888,과천시
8904,201000126,2109,도로교통관리사업소,126.9762805,37.25053286,수원시 권선구
8905,220000099,21090,과천역.부림동주민센터,126.9982969,37.43321412,과천시
8906,220000100,21091,6.7단지.현대상가,126.9987848,37.43055774,과천시
8907,220000063,21093,주암1통,127.031893,37.45895693,과천시
8908,220000103,21095,과천역.부림동주민센터,126.9977099,37.4335955,과천시
8909,220000104,21096,과천고등학교,126.9982595,37.4302871,과천시
8910,220000105,21097,별양동주민센터,126.9935082,37.42441608,과천시
8911,220000106,21098,과천주공2단지,126.9906934,37.42135321,과천시
8912,120000002,21101,서울미술고.인헌중고,126.9655544,37.47646634,관악구
8913,120000003,21102,낙성대입구,126.9618757,37.47790968,관악구
8914,120000004,21103,행운동주민센터,126.956869,37.47984444,관악구
8915,220000053,21104,과천시청,126.9886732,37.42875793,과천시
8916,120000005,21104,서울대입구역5번출구,126.9510142,37.48162815,관악구
8917,120000006,21105,KT관악지점,126.9473106,37.48196325,관악구
8918,220000054,21105,과천시청,126.988855,37.42864112,과천시
8919,120000007,21106,봉천역.관악초등학교,126.9433348,37.48236723,관악구
8920,120000008,21107,KT&G관악지점,126.9373129,37.48447547,관악구
8921,120000009,21108,신림사거리.신림역,126.9278542,37.48414928,관악구
8922,120000010,21109,남부초등학교,126.922286,37.48338882,관악구
8923,120000011,21110,호림박물관,126.9185563,37.48270688,관악구
8924,120000012,21111,난곡입구,126.9156139,37.48221112,관악구
8925,120000013,21112,관악구보훈회관.신림푸르지오,126.9112397,37.48136167,관악구
8926,120000014,21113,천주교성령봉사회관.등불교회,126.9079579,37.48075541,관악구
8927,120000015,21114,KT구로지사,126.9051362,37.48024496,관악구
8928,120000016,21115,난곡입구,126.9159414,37.48190587,관악구
8929,120000017,21116,남서울중학교.성보중고등학교,126.9208415,37.48273547,관악구
8930,120000018,21117,신림사거리.신림역,126.9280626,37.4838178,관악구
8931,120000019,21118,KT&G관악지점,126.936125,37.484533,관악구
8932,220000032,21118,남서울화훼단지,127.0289393,37.46038256,과천시
8933,120000020,21119,봉천역.관악초등학교,126.9432469,37.48200854,관악구
8934,120000021,21120,KT관악지점,126.9484611,37.48148289,관악구
8935,120000022,21121,봉천사거리,126.9546978,37.48026625,관악구
8936,120000023,21122,낙성대동,126.9575049,37.47918416,관악구
8937,120000024,21123,낙성대입구,126.9608875,37.47784448,관악구
8938,120000025,21124,인헌중고.서울미술고,126.9665159,37.47568175,관악구
8939,120000026,21125,예술인마을.사당초등학교,126.9739894,37.47592964,관악구
8940,120000027,21126,남서울농협남현동지점,126.9773009,37.47637096,관악구
8941,120000028,21127,서울대학교,126.9479523,37.46674146,관악구
8942,120000029,21128,서울대학교,126.948727,37.466827,관악구
8943,120000030,21129,서울여상.서울문영여중고앞,126.9533001,37.47316048,관악구
8944,120000031,21130,관악구청,126.9524978,37.47798198,관악구
8945,120000032,21131,봉천사거리.봉천중앙시장,126.9542258,37.48288738,관악구
8946,120000033,21132,봉원중학교.행운동우성아파트,126.9559129,37.48490109,관악구
8947,120000034,21133,관악푸르지오아파트,126.9581661,37.48770344,관악구
8948,120000035,21136,성현동동아아파트,126.9577326,37.48840165,관악구
8949,120000036,21137,봉원중학교.행운동우성아파트,126.9552107,37.48476115,관악구
8950,120000037,21138,봉천사거리.봉천중앙시장,126.9536695,37.48290969,관악구
8951,120000038,21139,관악구청,126.952231,37.47954349,관악구
8952,120000039,21140,관악경찰서.관악소방서,126.952572,37.475253,관악구
8953,120000040,21141,서울여상.서울문영여중고앞,126.952845,37.473002,관악구
8954,120000041,21142,신림중.삼성고.관악아트홀·도서관,126.944344,37.47044905,관악구
