,자치구별,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도,계약월
17633,관악구,41.04,202012,43800,1067,2020,12
17634,관악구,41.04,202012,43000,1047,2020,12
17635,관악구,41.04,202012,42500,1035,2020,12
17636,관악구,60.27,202012,59000,978,2020,12
17637,관악구,74.22,202012,71000,956,2020,12
17638,관악구,73.48,202001,43000,585,2020,1
17639,관악구,43.92,202001,28200,642,2020,1
17640,관악구,59.76,202002,37700,630,2020,2
17641,관악구,59.76,202002,36700,614,2020,2
17642,관악구,59.76,202004,35000,585,2020,4
17643,관악구,43.92,202004,29500,671,2020,4
17644,관악구,43.92,202005,29500,671,2020,5
17645,관악구,43.92,202005,28000,637,2020,5
17646,관악구,43.92,202005,29500,671,2020,5
17647,관악구,43.92,202005,29800,678,2020,5
17648,관악구,59.76,202006,32500,543,2020,6
17649,관악구,73.48,202006,42500,578,2020,6
17650,관악구,59.76,202006,32500,543,2020,6
17651,관악구,43.92,202006,29700,676,2020,6
17652,관악구,43.92,202007,29000,660,2020,7
17653,관악구,59.76,202007,38000,635,2020,7
17654,관악구,59.76,202009,38800,649,2020,9
17655,관악구,73.48,202009,46200,628,2020,9
17656,관악구,59.76,202010,39500,660,2020,10
17657,관악구,59.76,202010,38000,635,2020,10
17658,관악구,59.76,202010,39500,660,2020,10
17659,관악구,59.76,202010,39900,667,2020,10
17660,관악구,43.92,202011,31300,712,2020,11
17661,관악구,59.76,202012,38400,642,2020,12
17662,관악구,84.89,202001,60200,709,2020,1
17663,관악구,84.89,202001,63800,751,2020,1
17664,관악구,84.89,202002,61000,718,2020,2
17665,관악구,84.89,202005,66000,777,2020,5
17666,관악구,84.89,202007,62900,740,2020,7
17667,관악구,84.89,202007,66000,777,2020,7
17668,관악구,84.71,202010,66850,789,2020,10
17669,관악구,84.89,202011,68500,806,2020,11
17670,관악구,56.39,202002,33000,585,2020,2
17671,관악구,56.39,202003,33300,590,2020,3
17672,관악구,57.43,202004,34000,592,2020,4
17673,관악구,56.39,202005,33800,599,2020,5
17674,관악구,59.99,202001,49500,825,2020,1
17675,관악구,59.96,202001,49900,832,2020,1
17676,관악구,84.97,202001,57800,680,2020,1
17677,관악구,59.99,202001,50000,833,2020,1
17678,관악구,59.99,202001,47600,793,2020,1
17679,관악구,84.97,202001,57600,677,2020,1
17680,관악구,84.97,202001,59000,694,2020,1
17681,관악구,59.96,202002,47900,798,2020,2
17682,관악구,114.7,202003,65000,566,2020,3
17683,관악구,59.99,202003,51000,850,2020,3
17684,관악구,59.99,202003,51800,863,2020,3
17685,관악구,59.96,202003,52000,867,2020,3
17686,관악구,84.97,202004,57500,676,2020,4
17687,관악구,59.96,202004,52600,877,2020,4
17688,관악구,84.97,202004,62400,734,2020,4
17689,관악구,59.99,202004,53800,896,2020,4
17690,관악구,84.97,202004,61000,717,2020,4
17691,관악구,84.97,202004,56000,659,2020,4
17692,관악구,59.96,202005,54000,900,2020,5
17693,관악구,84.97,202005,58500,688,2020,5
17694,관악구,59.96,202005,51800,863,2020,5
17695,관악구,59.96,202005,51500,858,2020,5
17696,관악구,114.7,202006,68300,595,2020,6
17697,관악구,59.99,202006,55000,916,2020,6
17698,관악구,84.97,202007,69900,822,2020,7
17699,관악구,84.97,202008,72000,847,2020,8
17700,관악구,114.7,202008,80000,697,2020,8
17701,관악구,59.99,202009,64000,1066,2020,9
17702,관악구,59.99,202010,58000,966,2020,10
17703,관악구,84.97,202010,69500,817,2020,10
17704,관악구,59.96,202011,59800,997,2020,11
17705,관악구,114.7,202012,85000,741,2020,12
17706,관악구,114.7,202012,85000,741,2020,12
17707,관악구,59.96,202012,67500,1125,2020,12
17708,관악구,84.97,202012,79500,935,2020,12
17709,관악구,84.97,202001,55300,650,2020,1
17710,관악구,59.99,202001,47400,790,2020,1
17711,관악구,84.98,202001,59500,700,2020,1
17712,관악구,59.96,202001,48900,815,2020,1
17713,관악구,59.99,202001,45800,763,2020,1
17714,관악구,84.97,202001,57700,679,2020,1
17715,관악구,59.96,202001,50000,833,2020,1
17716,관악구,59.99,202001,45000,750,2020,1
17717,관악구,84.97,202001,53000,623,2020,1
17718,관악구,84.97,202001,58000,682,2020,1
17719,관악구,59.96,202001,47000,783,2020,1
17720,관악구,59.96,202001,46700,778,2020,1
17721,관악구,59.96,202001,50700,845,2020,1
17722,관악구,59.99,202001,46200,770,2020,1
17723,관악구,84.97,202001,57900,681,2020,1
17724,관악구,84.97,202001,56700,667,2020,1
17725,관악구,84.97,202001,56300,662,2020,1
17726,관악구,59.96,202001,49500,825,2020,1
17727,관악구,84.97,202001,57500,676,2020,1
17728,관악구,59.99,202001,48500,808,2020,1
17729,관악구,84.97,202001,57000,670,2020,1
17730,관악구,84.97,202001,56800,668,2020,1
17731,관악구,59.99,202001,46000,766,2020,1
17732,관악구,84.97,202001,56000,659,2020,1
17733,관악구,84.98,202001,56300,662,2020,1
17734,관악구,84.97,202002,58500,688,2020,2
17735,관악구,114.7,202002,70000,610,2020,2
17736,관악구,114.7,202002,63000,549,2020,2
17737,관악구,84.97,202002,57000,670,2020,2
17738,관악구,84.97,202002,62000,729,2020,2
17739,관악구,59.99,202002,45700,761,2020,2
17740,관악구,84.97,202002,62300,733,2020,2
17741,관악구,84.98,202002,58000,682,2020,2
17742,관악구,114.7,202002,64000,557,2020,2
17743,관악구,114.7,202002,61000,531,2020,2
17744,관악구,84.97,202002,58500,688,2020,2
17745,관악구,84.97,202002,60500,712,2020,2
17746,관악구,84.97,202002,59900,704,2020,2
17747,관악구,59.99,202002,50000,833,2020,2
17748,관악구,114.7,202002,68700,598,2020,2
17749,관악구,114.7,202002,70000,610,2020,2
17750,관악구,84.97,202002,58750,691,2020,2
17751,관악구,114.7,202002,68000,592,2020,2
17752,관악구,114.7,202002,58500,510,2020,2
17753,관악구,114.7,202002,68000,592,2020,2
17754,관악구,59.96,202002,51200,853,2020,2
17755,관악구,114.7,202002,63000,549,2020,2
17756,관악구,59.96,202002,49500,825,2020,2
17757,관악구,59.96,202002,51200,853,2020,2
17758,관악구,84.98,202003,53100,624,2020,3
17759,관악구,59.99,202003,49000,816,2020,3
17760,관악구,114.7,202003,62200,542,2020,3
17761,관악구,84.97,202003,55000,647,2020,3
17762,관악구,114.7,202003,64900,565,2020,3
17763,관악구,59.96,202003,51500,858,2020,3
17764,관악구,84.97,202003,60900,716,2020,3
17765,관악구,84.97,202003,59900,704,2020,3
17766,관악구,84.97,202003,60000,706,2020,3
17767,관악구,59.99,202003,52500,875,2020,3
17768,관악구,59.96,202003,51000,850,2020,3
17769,관악구,84.97,202003,59800,703,2020,3
17770,관악구,59.99,202003,49500,825,2020,3
17771,관악구,59.96,202003,51700,862,2020,3
17772,관악구,84.97,202003,59800,703,2020,3
17773,관악구,59.96,202003,53500,892,2020,3
17774,관악구,114.7,202003,63500,553,2020,3
17775,관악구,84.96,202003,54000,635,2020,3
17776,관악구,114.7,202003,64800,564,2020,3
17777,관악구,84.97,202004,59400,699,2020,4
17778,관악구,84.97,202004,60000,706,2020,4
17779,관악구,59.99,202004,52000,866,2020,4
17780,관악구,59.96,202004,54000,900,2020,4
17781,관악구,114.7,202004,69500,605,2020,4
17782,관악구,84.97,202004,59500,700,2020,4
17783,관악구,114.7,202004,66900,583,2020,4
17784,관악구,84.97,202004,59900,704,2020,4
17785,관악구,114.7,202004,73000,636,2020,4
17786,관악구,59.99,202004,47200,786,2020,4
17787,관악구,84.97,202004,56000,659,2020,4
17788,관악구,59.99,202004,55500,925,2020,4
17789,관악구,84.97,202004,62000,729,2020,4
17790,관악구,59.99,202004,48000,800,2020,4
17791,관악구,114.7,202004,64400,561,2020,4
17792,관악구,84.97,202004,62700,737,2020,4
17793,관악구,59.96,202004,54900,915,2020,4
17794,관악구,59.96,202004,48200,803,2020,4
17795,관악구,59.96,202004,53500,892,2020,4
17796,관악구,59.96,202005,53900,898,2020,5
17797,관악구,82.65,202005,51500,623,2020,5
17798,관악구,59.96,202005,51500,858,2020,5
17799,관악구,59.99,202005,50300,838,2020,5
17800,관악구,114.7,202005,62000,540,2020,5
17801,관악구,114.7,202005,62000,540,2020,5
17802,관악구,84.97,202005,59000,694,2020,5
17803,관악구,84.97,202005,59500,700,2020,5
17804,관악구,84.97,202005,62000,729,2020,5
17805,관악구,84.98,202005,60000,706,2020,5
17806,관악구,84.97,202005,60300,709,2020,5
17807,관악구,84.97,202005,60000,706,2020,5
17808,관악구,114.7,202006,64500,562,2020,6
17809,관악구,114.7,202006,65000,566,2020,6
17810,관악구,59.96,202006,50000,833,2020,6
17811,관악구,59.99,202006,53500,891,2020,6
17812,관악구,84.98,202006,55500,653,2020,6
17813,관악구,84.97,202006,61000,717,2020,6
17814,관악구,84.97,202006,63500,747,2020,6
17815,관악구,84.98,202006,57000,670,2020,6
17816,관악구,59.99,202006,53800,896,2020,6
17817,관악구,84.98,202006,61000,717,2020,6
17818,관악구,84.97,202006,61500,723,2020,6
17819,관악구,84.97,202006,61500,723,2020,6
17820,관악구,84.97,202006,60000,706,2020,6
17821,관악구,59.99,202006,51500,858,2020,6
17822,관악구,59.99,202006,56000,933,2020,6
17823,관악구,84.97,202006,60000,706,2020,6
17824,관악구,59.96,202006,52000,867,2020,6
17825,관악구,84.98,202006,62500,735,2020,6
17826,관악구,59.99,202006,51000,850,2020,6
17827,관악구,84.97,202006,61150,719,2020,6
17828,관악구,114.7,202006,68000,592,2020,6
17829,관악구,114.7,202006,73000,636,2020,6
17830,관악구,82.65,202006,59500,719,2020,6
17831,관악구,84.97,202006,63000,741,2020,6
17832,관악구,84.97,202006,64000,753,2020,6
17833,관악구,59.99,202006,56500,941,2020,6
17834,관악구,114.7,202006,65000,566,2020,6
17835,관악구,114.7,202006,65000,566,2020,6
17836,관악구,114.7,202006,71000,619,2020,6
17837,관악구,114.7,202006,74500,649,2020,6
17838,관악구,84.96,202006,64500,759,2020,6
17839,관악구,59.96,202006,48500,808,2020,6
17840,관악구,59.99,202006,60000,1000,2020,6
17841,관악구,114.7,202007,73500,640,2020,7
17842,관악구,84.97,202007,65000,764,2020,7
17843,관악구,84.97,202007,67000,788,2020,7
17844,관악구,114.7,202007,67000,584,2020,7
17845,관악구,84.97,202007,64000,753,2020,7
17846,관악구,84.97,202007,66000,776,2020,7
17847,관악구,114.7,202007,71500,623,2020,7
17848,관악구,114.7,202007,71000,619,2020,7
17849,관악구,114.7,202007,75000,653,2020,7
17850,관악구,59.96,202007,60000,1000,2020,7
17851,관악구,84.98,202007,70000,823,2020,7
17852,관악구,84.97,202007,71500,841,2020,7
17853,관악구,84.98,202007,69000,811,2020,7
17854,관악구,84.97,202007,62700,737,2020,7
17855,관악구,114.7,202007,74000,645,2020,7
17856,관악구,114.7,202007,75000,653,2020,7
17857,관악구,59.99,202007,55000,916,2020,7
17858,관악구,84.98,202007,57000,670,2020,7
17859,관악구,59.96,202008,60000,1000,2020,8
17860,관악구,114.7,202008,85000,741,2020,8
17861,관악구,59.96,202008,60000,1000,2020,8
17862,관악구,114.7,202008,84500,736,2020,8
17863,관악구,59.96,202008,62000,1034,2020,8
17864,관악구,84.97,202008,71000,835,2020,8
17865,관악구,84.97,202008,72500,853,2020,8
17866,관악구,59.96,202008,61500,1025,2020,8
17867,관악구,84.97,202008,59000,694,2020,8
17868,관악구,84.97,202009,73000,859,2020,9
17869,관악구,84.97,202009,70500,829,2020,9
17870,관악구,59.96,202009,45500,758,2020,9
17871,관악구,59.99,202009,64000,1066,2020,9
17872,관악구,84.97,202009,69900,822,2020,9
17873,관악구,114.7,202009,82500,719,2020,9
17874,관악구,84.97,202010,60000,706,2020,10
17875,관악구,59.99,202010,65000,1083,2020,10
17876,관악구,114.7,202010,80000,697,2020,10
17877,관악구,59.96,202010,64500,1075,2020,10
17878,관악구,84.97,202010,72500,853,2020,10
17879,관악구,84.97,202011,71000,835,2020,11
17880,관악구,84.98,202011,75800,891,2020,11
17881,관악구,84.97,202011,70500,829,2020,11
17882,관악구,114.7,202011,79700,694,2020,11
17883,관악구,114.7,202011,81000,706,2020,11
17884,관악구,84.97,202011,76800,903,2020,11
17885,관악구,82.65,202012,64800,784,2020,12
17886,관악구,84.97,202012,74500,876,2020,12
17887,관악구,84.97,202012,75000,882,2020,12
17888,관악구,84.98,202012,77000,906,2020,12
17889,관악구,114.7,202012,89500,780,2020,12
17890,관악구,59.99,202012,68000,1133,2020,12
17891,관악구,84.97,202012,74500,876,2020,12
17892,관악구,84.97,202012,74500,876,2020,12
17893,관악구,59.96,202012,64000,1067,2020,12
17894,관악구,84.97,202012,74500,876,2020,12
17895,관악구,114.7,202012,60000,523,2020,12
17896,관악구,84.97,202012,78850,927,2020,12
17897,관악구,84.98,202012,77500,911,2020,12
17898,관악구,59.94,202001,32000,533,2020,1
17899,관악구,84.15,202001,41000,487,2020,1
17900,관악구,84.15,202002,44000,522,2020,2
17901,관악구,84.15,202002,42000,499,2020,2
17902,관악구,84.15,202002,43500,516,2020,2
17903,관악구,84.15,202003,43500,516,2020,3
17904,관악구,59.94,202003,33800,563,2020,3
17905,관악구,84.15,202003,43800,520,2020,3
17906,관악구,59.94,202003,34800,580,2020,3
17907,관악구,84.15,202003,43400,515,2020,3
17908,관악구,84.15,202003,42000,499,2020,3
17909,관악구,59.94,202004,34600,577,2020,4
17910,관악구,84.15,202005,43700,519,2020,5
17911,관악구,84.15,202005,43900,521,2020,5
17912,관악구,59.94,202005,35800,597,2020,5
17913,관악구,84.15,202005,43500,516,2020,5
17914,관악구,84.15,202006,45800,544,2020,6
17915,관악구,84.15,202006,44000,522,2020,6
17916,관악구,59.94,202006,35700,595,2020,6
17917,관악구,84.15,202006,46000,546,2020,6
17918,관악구,59.94,202007,36000,600,2020,7
17919,관악구,84.15,202007,52400,622,2020,7
17920,관악구,84.15,202008,57500,683,2020,8
17921,관악구,84.15,202010,58000,689,2020,10
17922,관악구,84.15,202010,54500,647,2020,10
17923,관악구,84.15,202012,55500,659,2020,12
17924,관악구,84.15,202012,45000,534,2020,12
17925,관악구,84.15,202012,56800,674,2020,12
17926,관악구,84.77,202001,56000,660,2020,1
17927,관악구,84.77,202002,58500,690,2020,2
17928,관악구,59.6,202002,42500,713,2020,2
17929,관악구,59.6,202003,42000,704,2020,3
17930,관악구,84.77,202004,58500,690,2020,4
17931,관악구,59.6,202005,43500,729,2020,5
17932,관악구,59.6,202005,42800,718,2020,5
17933,관악구,119.96,202005,64800,540,2020,5
17934,관악구,84.77,202005,57000,672,2020,5
17935,관악구,59.6,202006,42200,708,2020,6
17936,관악구,59.6,202006,42200,708,2020,6
17937,관악구,59.6,202006,43500,729,2020,6
17938,관악구,59.6,202006,44800,751,2020,6
17939,관악구,119.96,202006,66800,556,2020,6
17940,관악구,84.77,202007,57000,672,2020,7
17941,관악구,84.77,202007,50000,589,2020,7
17942,관악구,84.77,202007,58000,684,2020,7
17943,관악구,119.96,202010,70500,587,2020,10
17944,관악구,59.6,202011,50500,847,2020,11
17945,관악구,59.6,202011,52000,872,2020,11
17946,관악구,59.6,202011,51000,855,2020,11
17947,관악구,119.96,202011,72000,600,2020,11
17948,관악구,119.96,202012,64000,533,2020,12
17949,관악구,84.96,202002,42800,503,2020,2
17950,관악구,84.96,202002,35000,411,2020,2
17951,관악구,59.4,202002,36500,614,2020,2
17952,관악구,59.4,202003,35200,592,2020,3
17953,관악구,84.96,202003,42000,494,2020,3
17954,관악구,59.4,202003,37000,622,2020,3
17955,관악구,59.4,202003,35900,604,2020,3
17956,관악구,59.4,202005,36900,621,2020,5
17957,관악구,59.4,202005,36200,609,2020,5
17958,관악구,59.4,202005,36200,609,2020,5
17959,관악구,59.4,202006,36000,606,2020,6
17960,관악구,84.96,202006,48000,564,2020,6
17961,관악구,59.4,202007,39800,670,2020,7
17962,관악구,59.4,202007,35000,589,2020,7
17963,관악구,66.39,202007,37300,561,2020,7
17964,관악구,59.4,202007,49700,836,2020,7
17965,관악구,59.4,202012,50800,855,2020,12
17966,관악구,59.96,202001,46500,775,2020,1
17967,관악구,59.96,202002,50000,833,2020,2
17968,관악구,84.87,202002,70000,824,2020,2
17969,관악구,59.96,202006,54900,915,2020,6
17970,관악구,59.96,202007,57500,958,2020,7
17971,관악구,84.87,202008,70000,824,2020,8
17972,관악구,59.96,202011,59800,997,2020,11
17973,관악구,66.21,202001,43000,649,2020,1
17974,관악구,66.21,202002,45000,679,2020,2
17975,관악구,51.27,202005,37500,731,2020,5
17976,관악구,51.27,202005,37400,729,2020,5
17977,관악구,51.27,202007,39000,760,2020,7
17978,관악구,66.21,202008,50000,755,2020,8
17979,관악구,66.21,202012,59000,891,2020,12
17980,관악구,59.99,202001,33800,563,2020,1
17981,관악구,78.74,202002,42500,539,2020,2
17982,관악구,59.99,202003,33900,565,2020,3
17983,관악구,59.99,202005,32500,541,2020,5
17984,관악구,59.4,202002,33000,555,2020,2
17985,관악구,92.43,202004,44000,476,2020,4
17986,관악구,60.38,202002,62200,1030,2020,2
17987,관악구,78.43,202002,69700,888,2020,2
17988,관악구,60.38,202006,62000,1026,2020,6
17989,관악구,60.38,202006,63000,1043,2020,6
17990,관악구,60.38,202008,66000,1093,2020,8
17991,관악구,60.38,202008,66000,1093,2020,8
17992,관악구,50.57,202008,59500,1176,2020,8
17993,관악구,50.57,202009,59000,1166,2020,9
17994,관악구,60.38,202009,67000,1109,2020,9
17995,관악구,50.57,202010,59500,1176,2020,10
17996,관악구,50.57,202011,60000,1186,2020,11
17997,관악구,60.38,202011,69000,1142,2020,11
17998,관악구,60.38,202011,69000,1142,2020,11
17999,관악구,50.57,202012,60000,1186,2020,12
18000,관악구,78.43,202012,79000,1007,2020,12
18001,관악구,81.77,202007,52700,644,2020,7
18002,관악구,84.87,202006,60000,706,2020,6
18003,관악구,84.87,202007,58000,683,2020,7
18004,관악구,84.87,202007,58000,683,2020,7
18005,관악구,84.87,202010,51000,600,2020,10
18006,관악구,67.28,202012,54500,810,2020,12
18007,관악구,59.04,202002,38000,643,2020,2
18008,관악구,84.38,202003,54000,639,2020,3
18009,관악구,59.04,202007,41000,694,2020,7
18010,관악구,59.04,202007,39700,672,2020,7
18011,관악구,59.13,202007,37000,625,2020,7
18012,관악구,84.38,202007,57000,675,2020,7
18013,관악구,84.38,202007,54500,645,2020,7
18014,관악구,84.38,202007,57000,675,2020,7
18015,관악구,59.04,202010,45000,762,2020,10
18016,관악구,59.04,202012,48300,818,2020,12
18017,관악구,59.04,202012,48300,818,2020,12
18018,관악구,77.29,202001,63500,821,2020,1
18019,관악구,91.24,202005,68900,755,2020,5
18020,관악구,71.31,202007,69250,971,2020,7
18021,관악구,91.24,202008,80000,876,2020,8
18022,관악구,71.31,202010,69500,974,2020,10
18023,관악구,71.31,202010,71250,999,2020,10
18024,관악구,91.24,202011,82000,898,2020,11
18025,관악구,63.19,202001,43500,688,2020,1
18026,관악구,79.67,202001,49400,620,2020,1
18027,관악구,77.71,202009,57000,733,2020,9
18028,관악구,61.32,202011,45300,738,2020,11
18029,관악구,59.98,202007,31000,516,2020,7
18030,관악구,59.98,202009,26000,433,2020,9
18031,관악구,84.91,202011,40000,471,2020,11
18032,관악구,74.98,202006,40000,533,2020,6
18033,관악구,74.98,202007,42000,560,2020,7
18034,관악구,73.03,202007,41000,561,2020,7
18035,관악구,74.98,202010,44000,586,2020,10
18036,관악구,47.81,202012,43500,909,2020,12
18037,관악구,84.98,202002,58800,691,2020,2
18038,관악구,100.27,202003,58500,583,2020,3
18039,관악구,84.98,202005,63000,741,2020,5
18040,관악구,59.96,202008,51000,850,2020,8
18041,관악구,84.95,202009,65000,765,2020,9
18042,관악구,84.95,202011,69000,812,2020,11
18043,관악구,84.95,202012,69500,818,2020,12
18044,관악구,74.7,202001,54000,722,2020,1
18045,관악구,74.7,202004,56300,753,2020,4
18046,관악구,55.91,202008,55000,983,2020,8
18047,관악구,74.7,202011,64000,856,2020,11
18048,관악구,55.91,202012,59000,1055,2020,12
18049,관악구,74.5,202002,47000,630,2020,2
18050,관악구,82.18,202009,52500,638,2020,9
18051,관악구,12.89,202001,12500,969,2020,1
18052,관악구,13.23,202001,12500,944,2020,1
18053,관악구,12.89,202001,11800,915,2020,1
18054,관악구,13.23,202002,11300,854,2020,2
18055,관악구,13.23,202002,11700,884,2020,2
18056,관악구,12.89,202002,11400,884,2020,2
18057,관악구,13.23,202002,12700,959,2020,2
18058,관악구,13.23,202002,12500,944,2020,2
18059,관악구,12.89,202002,12500,969,2020,2
18060,관악구,13.23,202002,12500,944,2020,2
18061,관악구,12.89,202003,12100,938,2020,3
18062,관악구,12.89,202004,11800,915,2020,4
18063,관악구,12.89,202005,12100,938,2020,5
18064,관악구,13.23,202005,11600,876,2020,5
18065,관악구,12.89,202006,11800,915,2020,6
18066,관악구,12.89,202006,11500,892,2020,6
18067,관악구,12.89,202006,11500,892,2020,6
18068,관악구,13.23,202007,12000,907,2020,7
18069,관악구,12.89,202007,11900,923,2020,7
18070,관악구,13.23,202007,11500,869,2020,7
18071,관악구,12.89,202007,11800,915,2020,7
18072,관악구,12.89,202007,12000,930,2020,7
18073,관악구,12.89,202007,11800,915,2020,7
18074,관악구,13.23,202007,13100,990,2020,7
18075,관악구,13.23,202007,11500,869,2020,7
18076,관악구,12.89,202007,11500,892,2020,7
18077,관악구,13.23,202007,12000,907,2020,7
18078,관악구,12.89,202008,13000,1008,2020,8
18079,관악구,13.23,202008,12500,944,2020,8
18080,관악구,13.23,202009,11500,869,2020,9
18081,관악구,12.89,202009,15000,1163,2020,9
18082,관악구,12.89,202009,11500,892,2020,9
18083,관악구,13.23,202009,11600,876,2020,9
18084,관악구,13.23,202010,11400,861,2020,10
18085,관악구,12.89,202011,11900,923,2020,11
18086,관악구,13.23,202012,15400,1164,2020,12
18087,관악구,13.23,202012,11600,876,2020,12
18088,관악구,12.89,202012,11500,892,2020,12
18089,관악구,71.85,202007,21500,299,2020,7
18090,관악구,65.0,202001,39700,610,2020,1
18091,관악구,68.59,202001,39600,577,2020,1
18092,관악구,65.0,202006,40500,623,2020,6
18093,관악구,65.0,202006,41000,630,2020,6
18094,관악구,65.0,202010,45000,692,2020,10
18095,관악구,68.59,202012,45000,656,2020,12
18096,관악구,83.21,202001,45500,546,2020,1
18097,관악구,83.21,202001,43500,522,2020,1
18098,관악구,83.21,202001,46400,557,2020,1
18099,관악구,58.55,202001,39000,666,2020,1
18100,관악구,83.21,202001,44500,534,2020,1
18101,관악구,113.31,202001,54500,480,2020,1
18102,관악구,113.31,202001,53000,467,2020,1
18103,관악구,83.21,202001,44000,528,2020,1
18104,관악구,83.21,202001,46500,558,2020,1
18105,관악구,58.55,202001,38900,664,2020,1
18106,관악구,83.21,202002,47300,568,2020,2
18107,관악구,113.31,202002,51500,454,2020,2
18108,관악구,58.55,202002,38500,657,2020,2
18109,관악구,83.21,202002,48500,582,2020,2
18110,관악구,113.31,202002,53400,471,2020,2
18111,관악구,83.21,202002,47500,570,2020,2
18112,관악구,58.55,202002,40000,683,2020,2
18113,관악구,113.31,202002,52500,463,2020,2
18114,관악구,113.31,202002,54000,476,2020,2
18115,관악구,113.31,202002,54000,476,2020,2
18116,관악구,113.31,202002,51000,450,2020,2
18117,관악구,113.31,202003,57500,507,2020,3
18118,관악구,113.31,202003,53000,467,2020,3
18119,관악구,83.21,202003,48500,582,2020,3
18120,관악구,83.21,202003,48000,576,2020,3
18121,관악구,58.55,202003,39000,666,2020,3
18122,관악구,113.31,202003,53300,470,2020,3
18123,관악구,113.31,202003,56300,496,2020,3
18124,관악구,58.55,202003,39700,678,2020,3
18125,관악구,83.21,202003,47000,564,2020,3
18126,관악구,83.21,202004,50500,606,2020,4
18127,관악구,113.31,202004,55000,485,2020,4
18128,관악구,83.21,202004,50000,600,2020,4
18129,관악구,83.21,202004,52300,628,2020,4
18130,관악구,83.21,202004,45000,540,2020,4
18131,관악구,113.31,202004,53500,472,2020,4
18132,관악구,58.55,202004,40000,683,2020,4
18133,관악구,113.31,202004,57500,507,2020,4
18134,관악구,58.55,202004,40500,691,2020,4
18135,관악구,83.21,202005,47500,570,2020,5
18136,관악구,58.55,202005,42700,729,2020,5
18137,관악구,113.31,202005,56000,494,2020,5
18138,관악구,113.31,202005,60000,529,2020,5
18139,관악구,83.21,202005,49500,594,2020,5
18140,관악구,113.31,202005,54000,476,2020,5
18141,관악구,83.21,202005,51500,618,2020,5
18142,관악구,113.31,202005,57500,507,2020,5
18143,관악구,113.31,202006,59500,525,2020,6
18144,관악구,113.31,202006,55700,491,2020,6
18145,관악구,83.21,202006,50500,606,2020,6
18146,관악구,58.55,202006,42800,730,2020,6
18147,관악구,113.31,202006,59000,520,2020,6
18148,관악구,113.31,202006,60000,529,2020,6
18149,관악구,113.31,202006,53000,467,2020,6
18150,관악구,83.21,202006,49000,588,2020,6
18151,관악구,113.31,202006,56500,498,2020,6
18152,관악구,58.55,202006,41000,700,2020,6
18153,관악구,83.21,202006,49500,594,2020,6
18154,관악구,83.21,202006,50200,603,2020,6
18155,관악구,83.21,202006,49000,588,2020,6
18156,관악구,58.55,202007,50000,853,2020,7
18157,관악구,113.31,202007,60000,529,2020,7
18158,관악구,58.55,202007,47400,809,2020,7
18159,관악구,83.21,202007,59000,709,2020,7
18160,관악구,58.55,202007,50000,853,2020,7
18161,관악구,83.21,202007,59900,719,2020,7
18162,관악구,113.31,202007,67000,591,2020,7
18163,관악구,58.55,202008,52300,893,2020,8
18164,관악구,58.55,202008,52500,896,2020,8
18165,관악구,83.21,202009,55000,660,2020,9
18166,관악구,83.21,202009,62000,745,2020,9
18167,관악구,83.21,202009,62000,745,2020,9
18168,관악구,58.55,202009,53500,913,2020,9
18169,관악구,58.55,202010,50800,867,2020,10
18170,관악구,58.55,202010,52000,888,2020,10
18171,관악구,113.31,202010,72000,635,2020,10
18172,관악구,113.31,202010,68000,600,2020,10
18173,관악구,83.21,202010,66000,793,2020,10
18174,관악구,58.55,202011,52700,900,2020,11
18175,관악구,83.21,202011,65000,781,2020,11
18176,관악구,83.21,202011,63500,763,2020,11
18177,관악구,58.55,202011,52000,888,2020,11
18178,관악구,83.21,202012,67500,811,2020,12
18179,관악구,83.21,202012,65900,791,2020,12
18180,관악구,113.31,202012,77000,679,2020,12
18181,관악구,58.55,202012,52000,888,2020,12
18182,관악구,83.21,202012,66500,799,2020,12
18183,관악구,58.55,202012,58000,990,2020,12
18184,관악구,83.21,202012,65000,781,2020,12
18185,관악구,57.47,202006,25300,440,2020,6
18186,관악구,61.21,202011,26800,437,2020,11
18187,관악구,81.59,202008,44900,550,2020,8
18188,관악구,59.99,202001,43800,730,2020,1
18189,관악구,59.99,202002,43000,716,2020,2
18190,관악구,77.75,202002,48000,617,2020,2
18191,관악구,59.99,202003,45000,750,2020,3
18192,관악구,77.75,202005,48000,617,2020,5
18193,관악구,77.2,202007,50700,656,2020,7
18194,관악구,84.8,202007,53000,625,2020,7
18195,관악구,59.99,202012,58000,966,2020,12
18196,관악구,59.81,202001,56000,936,2020,1
18197,관악구,84.84,202003,63000,742,2020,3
18198,관악구,84.84,202003,65000,766,2020,3
18199,관악구,84.84,202004,65000,766,2020,4
18200,관악구,84.97,202003,69000,812,2020,3
18201,관악구,59.97,202005,43000,717,2020,5
18202,관악구,84.97,202006,71300,839,2020,6
18203,관악구,59.97,202007,56500,942,2020,7
18204,관악구,84.97,202011,75800,892,2020,11
18205,관악구,59.97,202012,60000,1000,2020,12
18206,관악구,84.3,202004,39200,465,2020,4
18207,관악구,84.3,202006,44200,524,2020,6
18208,관악구,84.3,202007,41500,492,2020,7
18209,관악구,84.3,202007,41500,492,2020,7
18210,관악구,84.3,202007,40500,480,2020,7
18211,관악구,84.3,202009,44000,521,2020,9
