,자치구별,번지,본번,부번,단지명,전용면적(㎡),계약년월,거래금액(만원),1m^2 전용면적당 거래금액(만원),계약연도,계약월
9024,성북구,135,135.0,0.0,종암2차SKVIEW,119.87,202201,120000,1001,2022,1
9025,성북구,135,135.0,0.0,종암2차SKVIEW,59.98,202203,82000,1367,2022,3
9026,성북구,104-1,104.0,1.0,종암에스케이,59.04,202204,74500,1261,2022,4
9027,성북구,104-1,104.0,1.0,종암에스케이,59.86,202206,75000,1252,2022,6
9028,성북구,104-1,104.0,1.0,종암에스케이,59.86,202207,75000,1252,2022,7
9029,성북구,104-1,104.0,1.0,종암에스케이,114.75,202208,90000,784,2022,8
9030,성북구,104-1,104.0,1.0,종암에스케이,59.04,202209,75000,1270,2022,9
9031,성북구,104-1,104.0,1.0,종암에스케이,114.75,202212,77900,678,2022,12
9032,성북구,228,228.0,0.0,꿈의숲푸르지오,59.65,202204,78000,1307,2022,4
9033,성북구,228,228.0,0.0,꿈의숲푸르지오,59.65,202204,82300,1379,2022,4
9034,성북구,228,228.0,0.0,꿈의숲푸르지오,84.73,202208,86000,1014,2022,8
9035,성북구,228,228.0,0.0,꿈의숲푸르지오,59.65,202212,60000,1005,2022,12
9036,성북구,219,219.0,0.0,동신,59.88,202201,66500,1110,2022,1
9037,성북구,219,219.0,0.0,동신,59.88,202202,71500,1194,2022,2
9038,성북구,219,219.0,0.0,동신,59.88,202212,53000,885,2022,12
9039,성북구,230,230.0,0.0,동일하이빌뉴시티,189.07,202207,155000,819,2022,7
9040,성북구,230,230.0,0.0,동일하이빌뉴시티,188.22,202209,150000,796,2022,9
9041,성북구,230,230.0,0.0,동일하이빌뉴시티,188.22,202209,150000,796,2022,9
9042,성북구,230,230.0,0.0,동일하이빌뉴시티,126.6,202212,108000,853,2022,12
9043,성북구,225,225.0,0.0,래미안월곡,84.589,202201,107500,1270,2022,1
9044,성북구,225,225.0,0.0,래미안월곡,59.754,202205,65000,1087,2022,5
9045,성북구,225,225.0,0.0,래미안월곡,59.754,202206,85500,1430,2022,6
9046,성북구,225,225.0,0.0,래미안월곡,84.589,202208,107500,1270,2022,8
9047,성북구,225,225.0,0.0,래미안월곡,59.754,202209,60000,1004,2022,9
9048,성북구,88-510,88.0,510.0,삼전솔하임3차,15.62,202201,12000,768,2022,1
9049,성북구,88-510,88.0,510.0,삼전솔하임3차,15.62,202202,12500,800,2022,2
9050,성북구,88-510,88.0,510.0,삼전솔하임3차,15.62,202204,12200,781,2022,4
9051,성북구,88-510,88.0,510.0,삼전솔하임3차,15.62,202205,12000,768,2022,5
9052,성북구,88-510,88.0,510.0,삼전솔하임3차,15.62,202206,11700,749,2022,6
9053,성북구,88-510,88.0,510.0,삼전솔하임3차,15.62,202207,12000,768,2022,7
9054,성북구,88-510,88.0,510.0,삼전솔하임3차,15.62,202209,10600,678,2022,9
9055,성북구,88-510,88.0,510.0,삼전솔하임3차,15.55,202212,11000,707,2022,12
9056,성북구,88-64,88.0,64.0,성북힐스테이트(101동),84.69,202203,88000,1039,2022,3
9057,성북구,88-64,88.0,64.0,성북힐스테이트(101동),84.69,202207,93800,1107,2022,7
9058,성북구,88-957,88.0,957.0,성북힐스테이트(102동),84.99,202207,89900,1057,2022,7
9059,성북구,223,223.0,0.0,수산동양빌,83.32,202201,63500,762,2022,1
9060,성북구,222,222.0,0.0,월곡두산위브,59.855,202205,75500,1261,2022,5
9061,성북구,222,222.0,0.0,월곡두산위브,84.647,202210,73000,862,2022,10
9062,성북구,222,222.0,0.0,월곡두산위브,59.855,202211,58500,977,2022,11
9063,성북구,222,222.0,0.0,월곡두산위브,84.843,202212,70000,825,2022,12
9064,성북구,222,222.0,0.0,월곡두산위브,84.766,202212,71000,837,2022,12
9065,성북구,226,226.0,0.0,월곡래미안루나밸리,59.98,202201,87500,1458,2022,1
9066,성북구,226,226.0,0.0,월곡래미안루나밸리,84.88,202202,93500,1101,2022,2
9067,성북구,226,226.0,0.0,월곡래미안루나밸리,59.98,202203,89800,1497,2022,3
9068,성북구,226,226.0,0.0,월곡래미안루나밸리,59.98,202206,65000,1083,2022,6
9069,성북구,226,226.0,0.0,월곡래미안루나밸리,59.98,202207,79500,1325,2022,7
9070,성북구,226,226.0,0.0,월곡래미안루나밸리,59.98,202210,70500,1175,2022,10
9071,성북구,226,226.0,0.0,월곡래미안루나밸리,114.93,202210,100000,870,2022,10
9072,성북구,226,226.0,0.0,월곡래미안루나밸리,84.88,202211,76000,895,2022,11
9073,성북구,226,226.0,0.0,월곡래미안루나밸리,59.98,202212,52500,875,2022,12
9074,성북구,226,226.0,0.0,월곡래미안루나밸리,59.98,202212,74000,1233,2022,12
9075,성북구,90-2066,90.0,2066.0,창방트윈(B동),84.06,202205,59000,701,2022,5
9076,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202201,141000,2353,2022,1
9077,송파구,140,140.0,0.0,가락(1차)쌍용아파트,84.69,202203,159500,1883,2022,3
9078,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202204,141000,2353,2022,4
9079,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202205,136000,2269,2022,5
9080,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202210,109000,1819,2022,10
9081,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202210,101000,1685,2022,10
9082,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202212,94500,1577,2022,12
9083,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202212,90000,1502,2022,12
9084,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202212,110000,1835,2022,12
9085,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202212,90000,1502,2022,12
9086,송파구,140,140.0,0.0,가락(1차)쌍용아파트,59.92,202212,91000,1518,2022,12
9087,송파구,95-1,95.0,1.0,가락금호아파트,59.91,202201,140000,2336,2022,1
9088,송파구,95-1,95.0,1.0,가락금호아파트,59.91,202203,134500,2245,2022,3
9089,송파구,95-1,95.0,1.0,가락금호아파트,59.91,202204,125000,2086,2022,4
9090,송파구,95-1,95.0,1.0,가락금호아파트,59.91,202205,131000,2186,2022,5
9091,송파구,95-1,95.0,1.0,가락금호아파트,59.91,202206,136000,2270,2022,6
9092,송파구,95-1,95.0,1.0,가락금호아파트,59.91,202211,100000,1669,2022,11
9093,송파구,95-1,95.0,1.0,가락금호아파트,85.0,202212,105000,1235,2022,12
9094,송파구,95-1,95.0,1.0,가락금호아파트,59.91,202212,90000,1502,2022,12
9095,송파구,95-1,95.0,1.0,가락금호아파트,85.0,202212,110000,1294,2022,12
9096,송파구,8,8.0,0.0,가락스타클래스,84.98,202212,100000,1176,2022,12
9097,송파구,21-6,21.0,6.0,가락쌍용(2차),59.88,202206,127500,2129,2022,6
9098,송파구,21-6,21.0,6.0,가락쌍용(2차),59.88,202206,127500,2129,2022,6
9099,송파구,21-6,21.0,6.0,가락쌍용(2차),84.42,202212,117000,1385,2022,12
9100,송파구,164-1,164.0,1.0,골드팰리스아파트,83.7,202212,50000,597,2022,12
9101,송파구,1-7,1.0,7.0,그린아파트,84.99,202203,75000,882,2022,3
9102,송파구,1-7,1.0,7.0,그린아파트,84.99,202203,75000,882,2022,3
9103,송파구,197-12,197.0,12.0,금성프라자1,155.08,202207,106500,686,2022,7
9104,송파구,15-4,15.0,4.0,동성아파트(102동),54.25,202209,55000,1013,2022,9
9105,송파구,16-12,16.0,12.0,동일씨티빌,84.45,202205,78000,923,2022,5
9106,송파구,98,98.0,0.0,두산위브,25.05,202201,18100,722,2022,1
9107,송파구,98,98.0,0.0,두산위브,26.12,202202,17000,650,2022,2
9108,송파구,98,98.0,0.0,두산위브,25.05,202202,16900,674,2022,2
9109,송파구,98,98.0,0.0,두산위브,25.05,202202,17500,698,2022,2
9110,송파구,98,98.0,0.0,두산위브,27.85,202205,20600,739,2022,5
9111,송파구,98,98.0,0.0,두산위브,33.1,202206,24000,725,2022,6
9112,송파구,98,98.0,0.0,두산위브,33.1,202206,26000,785,2022,6
9113,송파구,98,98.0,0.0,두산위브,26.12,202207,17000,650,2022,7
9114,송파구,98,98.0,0.0,두산위브,27.85,202208,17800,639,2022,8
9115,송파구,98,98.0,0.0,두산위브,26.12,202208,17800,681,2022,8
9116,송파구,98,98.0,0.0,두산위브,31.0,202209,27800,896,2022,9
9117,송파구,98,98.0,0.0,두산위브,25.05,202209,17500,698,2022,9
9118,송파구,98,98.0,0.0,두산위브,31.0,202211,27500,887,2022,11
9119,송파구,165,165.0,0.0,래미안파크팰리스,59.968,202202,149000,2484,2022,2
9120,송파구,165,165.0,0.0,래미안파크팰리스,84.924,202204,180000,2119,2022,4
9121,송파구,165,165.0,0.0,래미안파크팰리스,114.756,202205,200000,1742,2022,5
9122,송파구,165,165.0,0.0,래미안파크팰리스,114.756,202211,159000,1385,2022,11
9123,송파구,79,79.0,0.0,롯데캐슬,180.516,202212,149000,825,2022,12
9124,송파구,176,176.0,0.0,삼환,84.704,202201,156800,1851,2022,1
9125,송파구,130-14,130.0,14.0,신한빌라트-신한미지엔,145.74,202203,56800,389,2022,3
9126,송파구,130-14,130.0,14.0,신한빌라트-신한미지엔,145.74,202203,56800,389,2022,3
9127,송파구,96-1,96.0,1.0,우성,43.79,202201,102000,2329,2022,1
9128,송파구,96-1,96.0,1.0,우성,43.79,202201,110500,2523,2022,1
9129,송파구,96-1,96.0,1.0,우성,58.46,202202,135000,2309,2022,2
9130,송파구,96-1,96.0,1.0,우성,43.79,202202,111300,2541,2022,2
9131,송파구,96-1,96.0,1.0,우성,58.46,202202,143000,2446,2022,2
9132,송파구,96-1,96.0,1.0,우성,127.75,202202,183000,1432,2022,2
9133,송파구,96-1,96.0,1.0,우성,43.79,202203,113250,2586,2022,3
9134,송파구,96-1,96.0,1.0,우성,58.46,202204,141000,2411,2022,4
9135,송파구,96-1,96.0,1.0,우성,109.25,202204,165000,1510,2022,4
9136,송파구,96-1,96.0,1.0,우성,43.79,202210,86000,1963,2022,10
9137,송파구,96-1,96.0,1.0,우성,43.79,202212,76500,1746,2022,12
9138,송파구,46-3,46.0,3.0,카나피아,97.28,202201,75000,770,2022,1
9139,송파구,34-1,34.0,1.0,카나피아Ⅱ,84.69,202205,74000,873,2022,5
9140,송파구,166-6,166.0,6.0,테라펠리체송파,44.0351,202208,87300,1982,2022,8
9141,송파구,196-3,196.0,3.0,프라임레지던스,183.0,202209,96000,524,2022,9
9142,송파구,199,199.0,0.0,프라자,133.76,202201,170000,1270,2022,1
9143,송파구,199,199.0,0.0,프라자,84.67,202201,157000,1854,2022,1
9144,송파구,78-1,78.0,1.0,한화오벨리스크,25.32,202202,19000,750,2022,2
9145,송파구,78-1,78.0,1.0,한화오벨리스크,30.25,202204,21900,723,2022,4
9146,송파구,78-1,78.0,1.0,한화오벨리스크,30.25,202205,21900,723,2022,5
9147,송파구,78-1,78.0,1.0,한화오벨리스크,25.32,202205,18500,730,2022,5
9148,송파구,78-1,78.0,1.0,한화오벨리스크,30.25,202206,22500,743,2022,6
9149,송파구,78-1,78.0,1.0,한화오벨리스크,25.32,202206,18700,738,2022,6
9150,송파구,78-1,78.0,1.0,한화오벨리스크,30.25,202209,23000,760,2022,9
9151,송파구,913,913.0,0.0,헬리오시티,84.99,202201,237000,2788,2022,1
9152,송파구,913,913.0,0.0,헬리오시티,39.1,202202,130000,3324,2022,2
9153,송파구,913,913.0,0.0,헬리오시티,39.1,202202,130000,3324,2022,2
9154,송파구,913,913.0,0.0,헬리오시티,39.86,202202,125000,3135,2022,2
9155,송파구,913,913.0,0.0,헬리오시티,84.95,202202,191000,2248,2022,2
9156,송파구,913,913.0,0.0,헬리오시티,84.99,202202,218000,2565,2022,2
9157,송파구,913,913.0,0.0,헬리오시티,84.97,202203,226000,2659,2022,3
9158,송파구,913,913.0,0.0,헬리오시티,84.98,202203,218000,2565,2022,3
9159,송파구,913,913.0,0.0,헬리오시티,84.98,202203,218000,2565,2022,3
9160,송파구,913,913.0,0.0,헬리오시티,84.99,202203,222000,2612,2022,3
9161,송파구,913,913.0,0.0,헬리오시티,84.98,202203,222400,2617,2022,3
9162,송파구,913,913.0,0.0,헬리오시티,84.99,202203,212000,2494,2022,3
9163,송파구,913,913.0,0.0,헬리오시티,84.96,202203,214500,2524,2022,3
9164,송파구,913,913.0,0.0,헬리오시티,49.21,202203,159700,3245,2022,3
9165,송파구,913,913.0,0.0,헬리오시티,39.12,202204,125200,3200,2022,4
9166,송파구,913,913.0,0.0,헬리오시티,84.98,202204,209500,2465,2022,4
9167,송파구,913,913.0,0.0,헬리오시티,84.99,202204,206000,2423,2022,4
9168,송파구,913,913.0,0.0,헬리오시티,39.1,202204,119800,3063,2022,4
9169,송파구,913,913.0,0.0,헬리오시티,84.99,202205,230000,2706,2022,5
9170,송파구,913,913.0,0.0,헬리오시티,39.1,202205,115000,2941,2022,5
9171,송파구,913,913.0,0.0,헬리오시티,39.1,202205,115000,2941,2022,5
9172,송파구,913,913.0,0.0,헬리오시티,39.1,202205,112000,2864,2022,5
9173,송파구,913,913.0,0.0,헬리오시티,84.99,202205,216000,2541,2022,5
9174,송파구,913,913.0,0.0,헬리오시티,84.98,202205,208000,2447,2022,5
9175,송파구,913,913.0,0.0,헬리오시티,39.1,202205,126000,3222,2022,5
9176,송파구,913,913.0,0.0,헬리오시티,84.99,202205,214000,2517,2022,5
9177,송파구,913,913.0,0.0,헬리오시티,110.44,202205,290000,2625,2022,5
9178,송파구,913,913.0,0.0,헬리오시티,84.95,202205,224000,2636,2022,5
9179,송파구,913,913.0,0.0,헬리오시티,84.99,202205,215000,2529,2022,5
9180,송파구,913,913.0,0.0,헬리오시티,84.98,202206,202000,2377,2022,6
9181,송파구,913,913.0,0.0,헬리오시티,84.96,202207,210000,2471,2022,7
9182,송파구,913,913.0,0.0,헬리오시티,84.96,202207,210000,2471,2022,7
9183,송파구,913,913.0,0.0,헬리오시티,84.95,202207,207000,2436,2022,7
9184,송파구,913,913.0,0.0,헬리오시티,84.99,202207,210000,2470,2022,7
9185,송파구,913,913.0,0.0,헬리오시티,49.21,202207,144000,2926,2022,7
9186,송파구,913,913.0,0.0,헬리오시티,84.97,202208,209000,2459,2022,8
9187,송파구,913,913.0,0.0,헬리오시티,49.32,202208,142000,2879,2022,8
9188,송파구,913,913.0,0.0,헬리오시티,84.99,202208,220000,2588,2022,8
9189,송파구,913,913.0,0.0,헬리오시티,39.86,202209,110000,2759,2022,9
9190,송파구,913,913.0,0.0,헬리오시티,39.1,202209,110000,2813,2022,9
9191,송파구,913,913.0,0.0,헬리오시티,84.98,202209,138000,1623,2022,9
9192,송파구,913,913.0,0.0,헬리오시티,130.06,202209,308000,2368,2022,9
9193,송파구,913,913.0,0.0,헬리오시티,110.44,202210,262000,2372,2022,10
9194,송파구,913,913.0,0.0,헬리오시티,84.99,202210,178500,2100,2022,10
9195,송파구,913,913.0,0.0,헬리오시티,84.99,202210,179500,2112,2022,10
9196,송파구,913,913.0,0.0,헬리오시티,84.98,202210,180000,2118,2022,10
9197,송파구,913,913.0,0.0,헬리오시티,84.95,202210,186500,2195,2022,10
9198,송파구,913,913.0,0.0,헬리오시티,84.99,202211,180500,2123,2022,11
9199,송파구,913,913.0,0.0,헬리오시티,84.98,202211,185000,2176,2022,11
9200,송파구,913,913.0,0.0,헬리오시티,84.98,202211,186000,2188,2022,11
9201,송파구,913,913.0,0.0,헬리오시티,84.99,202211,180000,2117,2022,11
9202,송파구,913,913.0,0.0,헬리오시티,84.99,202211,168000,1976,2022,11
9203,송파구,913,913.0,0.0,헬리오시티,84.98,202211,175000,2059,2022,11
9204,송파구,913,913.0,0.0,헬리오시티,39.1,202211,92500,2365,2022,11
9205,송파구,913,913.0,0.0,헬리오시티,84.98,202211,175000,2059,2022,11
9206,송파구,913,913.0,0.0,헬리오시티,84.96,202211,167000,1965,2022,11
9207,송파구,913,913.0,0.0,헬리오시티,84.98,202211,166000,1953,2022,11
9208,송파구,913,913.0,0.0,헬리오시티,84.98,202211,175000,2059,2022,11
9209,송파구,913,913.0,0.0,헬리오시티,84.99,202211,176000,2070,2022,11
9210,송파구,913,913.0,0.0,헬리오시티,84.98,202211,170000,2000,2022,11
9211,송파구,913,913.0,0.0,헬리오시티,59.96,202212,126500,2109,2022,12
9212,송파구,913,913.0,0.0,헬리오시티,84.99,202212,176500,2076,2022,12
9213,송파구,913,913.0,0.0,헬리오시티,84.98,202212,160000,1882,2022,12
9214,송파구,913,913.0,0.0,헬리오시티,39.1,202212,91000,2327,2022,12
9215,송파구,913,913.0,0.0,헬리오시티,84.95,202212,175000,2060,2022,12
9216,송파구,913,913.0,0.0,헬리오시티,84.95,202212,175000,2060,2022,12
9217,송파구,913,913.0,0.0,헬리오시티,84.96,202212,159000,1871,2022,12
9218,송파구,913,913.0,0.0,헬리오시티,84.98,202212,168000,1976,2022,12
9219,송파구,913,913.0,0.0,헬리오시티,84.98,202212,170000,2000,2022,12
9220,송파구,913,913.0,0.0,헬리오시티,84.99,202212,165000,1941,2022,12
9221,송파구,913,913.0,0.0,헬리오시티,59.96,202212,128700,2146,2022,12
9222,송파구,913,913.0,0.0,헬리오시티,59.96,202212,139000,2318,2022,12
9223,송파구,913,913.0,0.0,헬리오시티,39.1,202212,88000,2250,2022,12
9224,송파구,913,913.0,0.0,헬리오시티,39.1,202212,91500,2340,2022,12
9225,송파구,913,913.0,0.0,헬리오시티,84.99,202212,167000,1964,2022,12
9226,송파구,913,913.0,0.0,헬리오시티,84.95,202212,170000,2001,2022,12
9227,송파구,55,55.0,0.0,현대(6차),84.8,202202,100000,1179,2022,2
9228,송파구,55,55.0,0.0,현대(6차),84.8,202204,133000,1568,2022,4
9229,송파구,147-2,147.0,2.0,현대파크빌,218.49,202202,129000,590,2022,2
9230,송파구,696,696.0,0.0,e편한세상송파파크센트럴,84.97,202202,152500,1794,2022,2
9231,송파구,696,696.0,0.0,e편한세상송파파크센트럴,84.96,202206,137000,1612,2022,6
9232,송파구,696,696.0,0.0,e편한세상송파파크센트럴,84.95,202206,128000,1506,2022,6
9233,송파구,696,696.0,0.0,e편한세상송파파크센트럴,84.97,202207,135000,1588,2022,7
9234,송파구,696,696.0,0.0,e편한세상송파파크센트럴,59.96,202207,125000,2084,2022,7
9235,송파구,696,696.0,0.0,e편한세상송파파크센트럴,59.96,202208,117000,1951,2022,8
9236,송파구,696,696.0,0.0,e편한세상송파파크센트럴,84.96,202208,130000,1530,2022,8
9237,송파구,696,696.0,0.0,e편한세상송파파크센트럴,84.95,202208,147500,1736,2022,8
9238,송파구,696,696.0,0.0,e편한세상송파파크센트럴,113.18,202210,148000,1307,2022,10
9239,송파구,696,696.0,0.0,e편한세상송파파크센트럴,59.96,202212,100000,1667,2022,12
9240,송파구,290,290.0,0.0,거여1단지,39.6,202201,79900,2017,2022,1
9241,송파구,290,290.0,0.0,거여1단지,39.6,202202,80800,2040,2022,2
9242,송파구,290,290.0,0.0,거여1단지,49.8,202203,97500,1957,2022,3
9243,송파구,290,290.0,0.0,거여1단지,49.8,202204,99600,2000,2022,4
9244,송파구,290,290.0,0.0,거여1단지,49.8,202205,91500,1837,2022,5
9245,송파구,290,290.0,0.0,거여1단지,39.6,202210,62000,1565,2022,10
9246,송파구,291,291.0,0.0,거여2단지효성아파트,134.88,202203,110000,815,2022,3
9247,송파구,293,293.0,0.0,거여4단지,39.6,202205,76000,1919,2022,5
9248,송파구,294,294.0,0.0,거여5단지,59.74,202203,94000,1573,2022,3
9249,송파구,294,294.0,0.0,거여5단지,59.74,202204,93000,1556,2022,4
9250,송파구,294,294.0,0.0,거여5단지,59.74,202206,86000,1439,2022,6
9251,송파구,593,593.0,0.0,금호어울림,84.98,202207,134000,1576,2022,7
9252,송파구,45-1,45.0,1.0,블레스,39.08,202204,59700,1527,2022,4
9253,송파구,129,129.0,0.0,성동레인보우,59.99,202206,62200,1036,2022,6
9254,송파구,129,129.0,0.0,성동레인보우,59.99,202210,46000,766,2022,10
9255,송파구,362,362.0,0.0,현대1차,84.85,202205,127000,1496,2022,5
9256,송파구,44,44.0,0.0,현대2차,82.96,202204,108000,1301,2022,4
9257,송파구,319,319.0,0.0,금호어울림,84.96,202208,88000,1035,2022,8
9258,송파구,191-17,191.0,17.0,기영,84.33,202203,114000,1351,2022,3
9259,송파구,31-2,31.0,2.0,솔렌시아,84.97,202204,55000,647,2022,4
9260,송파구,21,21.0,0.0,송파건원여미지아파트,51.764,202201,83000,1603,2022,1
9261,송파구,21,21.0,0.0,송파건원여미지아파트,51.764,202204,78800,1522,2022,4
9262,송파구,21,21.0,0.0,송파건원여미지아파트,51.761,202204,72000,1391,2022,4
9263,송파구,32-1,32.0,1.0,송파자연채,65.56,202203,68000,1037,2022,3
9264,송파구,20,20.0,0.0,신동아,59.88,202203,68000,1135,2022,3
9265,송파구,31-1,31.0,1.0,씨티,84.98,202206,75000,882,2022,6
9266,송파구,31-1,31.0,1.0,씨티,84.98,202206,75000,882,2022,6
9267,송파구,576,576.0,0.0,우방아파트,55.32,202202,71000,1283,2022,2
9268,송파구,576,576.0,0.0,우방아파트,79.07,202206,93000,1176,2022,6
9269,송파구,576,576.0,0.0,우방아파트,79.07,202207,90400,1143,2022,7
9270,송파구,181,181.0,0.0,현대그린빌,46.05,202201,56800,1233,2022,1
9271,송파구,72-3,72.0,3.0,건영1,84.39,202204,116000,1374,2022,4
9272,송파구,70-16,70.0,16.0,그랜빌캐슬,100.57,202205,93000,924,2022,5
9273,송파구,67-14,67.0,14.0,동부화이트빌(2동),76.97,202208,53000,688,2022,8
9274,송파구,89-6,89.0,6.0,메트로IV,83.96,202204,65000,774,2022,4
9275,송파구,113-3,113.0,3.0,문정그린,71.93,202204,66500,924,2022,4
9276,송파구,113-3,113.0,3.0,문정그린,71.93,202204,66500,924,2022,4
9277,송파구,18,18.0,0.0,문정대우푸르지오1차,84.86,202208,110000,1296,2022,8
9278,송파구,1,1.0,0.0,문정래미안,170.7,202206,223400,1308,2022,6
9279,송파구,1,1.0,0.0,문정래미안,120.97,202210,150000,1239,2022,10
9280,송파구,145,145.0,0.0,문정시영,35.46,202201,69500,1959,2022,1
9281,송파구,145,145.0,0.0,문정시영,25.65,202201,61000,2378,2022,1
9282,송파구,145,145.0,0.0,문정시영,35.46,202201,69500,1959,2022,1
9283,송파구,145,145.0,0.0,문정시영,39.69,202202,75000,1889,2022,2
9284,송파구,145,145.0,0.0,문정시영,35.46,202203,70500,1988,2022,3
9285,송파구,145,145.0,0.0,문정시영,39.69,202203,79500,2003,2022,3
9286,송파구,145,145.0,0.0,문정시영,35.46,202204,74500,2100,2022,4
9287,송파구,145,145.0,0.0,문정시영,39.69,202204,52500,1322,2022,4
9288,송파구,145,145.0,0.0,문정시영,39.69,202204,80500,2028,2022,4
9289,송파구,145,145.0,0.0,문정시영,39.69,202206,83000,2091,2022,6
9290,송파구,145,145.0,0.0,문정시영,35.46,202206,70000,1974,2022,6
9291,송파구,145,145.0,0.0,문정시영,35.46,202208,70000,1974,2022,8
9292,송파구,145,145.0,0.0,문정시영,39.69,202209,72000,1814,2022,9
9293,송파구,145,145.0,0.0,문정시영,39.69,202211,53000,1335,2022,11
9294,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202201,193500,2284,2022,1
9295,송파구,150,150.0,0.0,올림픽훼밀리타운,136.325,202201,233000,1709,2022,1
9296,송파구,150,150.0,0.0,올림픽훼밀리타운,84.751,202203,198000,2336,2022,3
9297,송파구,150,150.0,0.0,올림픽훼밀리타운,136.325,202203,233000,1709,2022,3
9298,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202203,192000,2266,2022,3
9299,송파구,150,150.0,0.0,올림픽훼밀리타운,136.325,202203,233000,1709,2022,3
9300,송파구,150,150.0,0.0,올림픽훼밀리타운,158.705,202203,275000,1732,2022,3
9301,송파구,150,150.0,0.0,올림픽훼밀리타운,158.705,202203,272000,1713,2022,3
9302,송파구,150,150.0,0.0,올림픽훼밀리타운,117.585,202204,217500,1849,2022,4
9303,송파구,150,150.0,0.0,올림픽훼밀리타운,192.235,202204,308000,1602,2022,4
9304,송파구,150,150.0,0.0,올림픽훼밀리타운,158.705,202204,276000,1739,2022,4
9305,송파구,150,150.0,0.0,올림픽훼밀리타운,84.751,202204,195000,2300,2022,4
9306,송파구,150,150.0,0.0,올림픽훼밀리타운,136.325,202206,233000,1709,2022,6
9307,송파구,150,150.0,0.0,올림픽훼밀리타운,117.585,202206,212000,1802,2022,6
9308,송파구,150,150.0,0.0,올림픽훼밀리타운,117.585,202207,195000,1658,2022,7
9309,송파구,150,150.0,0.0,올림픽훼밀리타운,117.585,202207,203000,1726,2022,7
9310,송파구,150,150.0,0.0,올림픽훼밀리타운,117.585,202208,205000,1743,2022,8
9311,송파구,150,150.0,0.0,올림픽훼밀리타운,136.325,202208,220000,1613,2022,8
9312,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202208,167000,1971,2022,8
9313,송파구,150,150.0,0.0,올림픽훼밀리타운,117.585,202209,180000,1530,2022,9
9314,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202210,150000,1770,2022,10
9315,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202210,150000,1770,2022,10
9316,송파구,150,150.0,0.0,올림픽훼밀리타운,136.325,202210,200000,1467,2022,10
9317,송파구,150,150.0,0.0,올림픽훼밀리타운,117.585,202211,174000,1479,2022,11
9318,송파구,150,150.0,0.0,올림픽훼밀리타운,117.585,202211,175000,1488,2022,11
9319,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202211,141000,1664,2022,11
9320,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202212,134000,1581,2022,12
9321,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202212,138000,1629,2022,12
9322,송파구,150,150.0,0.0,올림픽훼밀리타운,84.705,202212,138000,1629,2022,12
9323,송파구,618,618.0,0.0,파크하비오,151.5767,202205,157700,1040,2022,5
9324,송파구,618,618.0,0.0,파크하비오,116.1338,202208,205000,1765,2022,8
9325,송파구,618,618.0,0.0,파크하비오,84.9648,202208,145000,1706,2022,8
9326,송파구,618,618.0,0.0,파크하비오,84.9342,202209,136000,1601,2022,9
9327,송파구,618,618.0,0.0,파크하비오,84.9942,202211,129000,1517,2022,11
9328,송파구,62-5,62.0,5.0,현대(62-5),54.6,202203,89000,1630,2022,3
9329,송파구,62-5,62.0,5.0,현대(62-5),54.6,202207,75000,1373,2022,7
9330,송파구,185-5,185.0,5.0,(185-5),133.78,202203,139000,1039,2022,3
9331,송파구,185-5,185.0,5.0,(185-5),133.78,202204,148000,1106,2022,4
9332,송파구,217,217.0,0.0,대림,125.075,202203,210000,1678,2022,3
9333,송파구,217,217.0,0.0,대림,153.475,202206,205000,1335,2022,6
9334,송파구,217,217.0,0.0,대림,125.075,202212,160000,1279,2022,12
9335,송파구,48-3,48.0,3.0,더원센트럴,29.09,202207,37500,1289,2022,7
9336,송파구,48-3,48.0,3.0,더원센트럴,29.09,202210,35400,1216,2022,10
9337,송파구,50-10,50.0,10.0,동광팰리스,23.88,202204,30000,1256,2022,4
9338,송파구,177-2,177.0,2.0,리치빌(177-2),176.37,202201,180000,1020,2022,1
9339,송파구,157,157.0,0.0,방이금호어울림,84.3,202203,110000,1304,2022,3
9340,송파구,157,157.0,0.0,방이금호어울림,84.3,202211,108000,1281,2022,11
9341,송파구,197,197.0,0.0,신구블레스밸리,145.65,202201,168000,1153,2022,1
9342,송파구,169-1,169.0,1.0,신암밀리안아파트,82.47,202207,50000,606,2022,7
9343,송파구,193-37,193.0,37.0,옥산크리스탈,74.53,202203,95750,1284,2022,3
