,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명,gu
8939,SEB113000010,아현초등학교,,,,37.5548981,126.9573351,2021/09/16 07:31:03,14010.0,11,서울특별시,마포구
8940,SEB113900004,서울산업진흥원.국악방송,,,,37.5808142,126.8890895,2021/09/16 07:31:03,14604.0,11,서울특별시,마포구
8941,SEB113000190,홍대입구역사거리,,,,37.5548395,126.9220782,2021/09/16 07:31:03,14284.0,11,서울특별시,마포구
8942,SEB113900189,임오빌딩,,,,37.5587705,126.9173994,2021/09/16 07:31:03,14934.0,11,서울특별시,마포구
8943,SEB113900044,마포농수산물시장.월드컵경기장,,,,37.5660689,126.8972675,2021/09/16 07:31:03,14550.0,11,서울특별시,마포구
8944,SEB113900023,서강유치원,,,,37.551912,126.9279949,2021/09/16 07:31:03,14518.0,11,서울특별시,마포구
8945,SEB113900011,상암중학교,,,,37.5793304,126.8872133,2021/09/16 07:31:03,14626.0,11,서울특별시,마포구
8946,SEB113000104,마포구청역,,,,37.5622453,126.9022262,2021/09/16 07:31:03,14195.0,11,서울특별시,마포구
8947,SEB113000418,이대역,,,,37.556613,126.9445938,2021/09/16 07:31:03,14064.0,11,서울특별시,마포구
8948,SEB113900297,서부면허시험장.월드컵파크8단지,,,,37.5785074,126.8816815,2021/09/16 07:31:03,14493.0,11,서울특별시,마포구
8949,SEB113000012,마포구청,,,,37.5649023,126.9018904,2021/09/16 07:31:03,14102.0,11,서울특별시,마포구
8950,SEB113000172,망원정입구,,,,37.5525939,126.9069935,2021/09/16 07:31:03,14263.0,11,서울특별시,마포구
8951,SEB113900099,창전삼성아파트104동,,,,37.5512824,126.9314899,2021/09/16 07:31:03,14738.0,11,서울특별시,마포구
8952,SEB113900207,당인리발전소,,,,37.5455098,126.9171164,2021/09/16 07:31:03,14965.0,11,서울특별시,마포구
8953,SEB113000061,서울대동창회관,,,,37.5424449,126.9507441,2021/09/16 07:31:03,14152.0,11,서울특별시,마포구
8954,SEB113000102,서울도시가스마포사옥,,,,37.557879,126.9182029,2021/09/16 07:31:03,14193.0,11,서울특별시,마포구
8955,SEB113000209,서강해모로아파트,,,,37.5456864,126.929497,2021/09/16 07:31:03,14312.0,11,서울특별시,마포구
8956,SEB113000195,월드컵파크5단지,,,,37.5803332,126.8865178,2021/09/16 07:31:03,14289.0,11,서울특별시,마포구
8957,SEB113000448,디지털미디어시티역,,,,37.5756124,126.9005263,2021/09/16 07:31:03,14344.0,11,서울특별시,마포구
8958,SEB113000052,공덕시장,,,,37.5442945,126.953997,2021/09/16 07:31:03,14142.0,11,서울특별시,마포구
8959,SEB113000169,망원2동주민센터,,,,37.5600805,126.9029286,2021/09/16 07:31:03,14260.0,11,서울특별시,마포구
8960,SEB113000152,마포대교입구,,,,37.5394081,126.9439921,2021/09/16 07:31:03,14243.0,11,서울특별시,마포구
8961,SEB113000058,공덕오거리,,,,37.5430732,126.9531626,2021/09/16 07:31:03,14149.0,11,서울특별시,마포구
8962,SEB113000054,신덕성결교회,,,,37.5459868,126.9563171,2021/09/16 07:31:03,14144.0,11,서울특별시,마포구
8963,SEB113000168,망원2동주민센터,,,,37.5600059,126.903095,2021/09/16 07:31:03,14259.0,11,서울특별시,마포구
8964,SEB113000175,서서울농협,,,,37.5534086,126.9060056,2021/09/16 07:31:03,14266.0,11,서울특별시,마포구
8965,SEB113900012,월드컵파크6단지,,,,37.5781786,126.8873113,2021/09/16 07:31:03,14627.0,11,서울특별시,마포구
8966,SEB113900172,우성아파트3동,,,,37.5366161,126.9472392,2021/09/16 07:31:03,14914.0,11,서울특별시,마포구
8967,SEB113000051,공덕역.공덕시장,,,,37.5444131,126.9531346,2021/09/16 07:31:03,14141.0,11,서울특별시,마포구
8968,SEB113900294,망원1동파출소,,,,37.5533477,126.9028584,2021/09/16 07:31:03,14929.0,11,서울특별시,마포구
8969,SEB113900124,서강유치원,,,,37.5520845,126.9278351,2021/09/16 07:31:03,14837.0,11,서울특별시,마포구
8970,SEB113900049,열린마트,,,,37.5420363,126.9515801,2021/09/16 07:31:03,14554.0,11,서울특별시,마포구
8971,SEB113900063,에덴지우아파트,,,,37.5645907,126.9242177,2021/09/16 07:31:03,14576.0,11,서울특별시,마포구
8972,SEB113000474,아현동가구단지,,,,37.5580531,126.9607629,2021/09/16 07:31:03,14100.0,11,서울특별시,마포구
8973,SEB113900031,창전삼성아파트104동,,,,37.551077,126.9315846,2021/09/16 07:31:03,14530.0,11,서울특별시,마포구
8974,SEB113900278,아현고개,,,,37.5566204,126.9469798,2021/09/16 07:31:03,14994.0,11,서울특별시,마포구
8975,SEB113000439,월드컵아이파크,,,,37.5664713,126.9136846,2021/09/16 07:31:03,14353.0,11,서울특별시,마포구
8976,SEB113900159,아현전철역,,,,37.5571475,126.9556383,2021/09/16 07:31:03,14891.0,11,서울특별시,마포구
8977,SEB113900202,상수역,,,,37.5478391,126.9223888,2021/09/16 07:31:03,14957.0,11,서울특별시,마포구
8978,SEB113900157,화신경로당,,,,37.553476,126.9460686,2021/09/16 07:31:03,14889.0,11,서울특별시,마포구
8979,SEB113900145,한국출판콘텐츠센터,,,,37.5447473,126.9355502,2021/09/16 07:31:03,14873.0,11,서울특별시,마포구
8980,SEB113900057,도화현대1차아파트111동앞,,,,37.5411751,126.9543656,2021/09/16 07:31:03,14567.0,11,서울특별시,마포구
8981,SEB113900091,창전삼성아파트입구,,,,37.5517786,126.9325188,2021/09/16 07:31:03,14693.0,11,서울특별시,마포구
8982,SEB113900061,월드컵경기장역,,,,37.5692704,126.9002903,2021/09/16 07:31:03,14573.0,11,서울특별시,마포구
8983,SEB113900153,로데오거리,,,,37.5506427,126.9214465,2021/09/16 07:31:03,14884.0,11,서울특별시,마포구
8984,SEB113000170,청기와빌라,,,,37.5606086,126.9041073,2021/09/16 07:31:03,14261.0,11,서울특별시,마포구
8985,SEB113000148,한국출판콘텐츠센터,,,,37.5446547,126.935409,2021/09/16 07:31:03,14239.0,11,서울특별시,마포구
8986,SEB113900065,망원유수지.마포구민체육센터,,,,37.555907,126.8990019,2021/09/16 07:31:03,14579.0,11,서울특별시,마포구
8987,SEB113000149,용강동주민센터,,,,37.5419177,126.9404187,2021/09/16 07:31:03,14240.0,11,서울특별시,마포구
8988,SEB113900301,홍대입구역,,,,37.5576365,126.9235361,2021/09/16 07:31:03,14498.0,11,서울특별시,마포구
8989,SEB113900179,망원1동파출소,,,,37.5536897,126.902646,2021/09/16 07:31:03,14923.0,11,서울특별시,마포구
8990,SEB113900293,상지초등학교,,,,37.5797209,126.8814543,2021/09/16 07:31:03,14620.0,11,서울특별시,마포구
8991,SEB113000055,한겨레신문사,,,,37.5481467,126.9588159,2021/09/16 07:31:03,14145.0,11,서울특별시,마포구
8992,SEB113000201,월드컵파크4단지후문.JTBC,,,,37.5773855,126.8900683,2021/09/16 07:31:03,14295.0,11,서울특별시,마포구
8993,SEB113900194,망원전철역,,,,37.5560981,126.9102976,2021/09/16 07:31:03,14946.0,11,서울특별시,마포구
8994,SEB113000111,창전현대홈타운,,,,37.5506649,126.9326511,2021/09/16 07:31:03,14202.0,11,서울특별시,마포구
8995,SEB113900173,하모니마트,,,,37.5525211,126.9061199,2021/09/16 07:31:03,14915.0,11,서울특별시,마포구
8996,SEB113900206,합정동,,,,37.5476074,126.9181201,2021/09/16 07:31:03,14964.0,11,서울특별시,마포구
8997,SEB113900228,이대전철역,,,,37.5564923,126.9447218,2021/09/16 07:31:03,14868.0,11,서울특별시,마포구
8998,SEB113000101,서울도시가스마포사옥,,,,37.5573111,126.9192505,2021/09/16 07:31:03,14192.0,11,서울특별시,마포구
8999,SEB113900113,성서초등학교,,,,37.5586625,126.9126081,2021/09/16 07:31:03,14799.0,11,서울특별시,마포구
9000,SEB113900156,희성교회,,,,37.5568715,126.9142956,2021/09/16 07:31:03,14887.0,11,서울특별시,마포구
9001,SEB113000443,중동현대아파트,,,,37.5715205,126.9070708,2021/09/16 07:31:03,14349.0,11,서울특별시,마포구
9002,SEB113000428,난지한강공원,,,,37.568751,126.875258,2021/09/16 07:31:03,14331.0,11,서울특별시,마포구
9003,SEB113900249,신촌역,,,,37.5546992,126.9359751,2021/09/16 07:31:03,14979.0,11,서울특별시,마포구
9004,SEB113000021,DMC첨단산업센터,,,,37.5852421,126.8853565,2021/09/16 07:31:03,14111.0,11,서울특별시,마포구
9005,SEB113000056,한겨레신문사,,,,37.5480062,126.9590887,2021/09/16 07:31:03,14146.0,11,서울특별시,마포구
9006,SEB113900238,우리은행서교동지점,,,,37.5532594,126.9173477,2021/09/16 07:31:03,14761.0,11,서울특별시,마포구
9007,SEB113000076,상암초등학교,,,,37.5766344,126.8934931,2021/09/16 07:31:03,14167.0,11,서울특별시,마포구
9008,SEB113900224,S마트,,,,37.538903,126.9473462,2021/09/16 07:31:03,14902.0,11,서울특별시,마포구
9009,SEB113900261,마포16번종점,,,,37.5609278,126.8989566,2021/09/16 07:31:03,14961.0,11,서울특별시,마포구
9010,SEB113900292,상지초등학교,,,,37.5794693,126.8812656,2021/09/16 07:31:03,14894.0,11,서울특별시,마포구
9011,SEB113900036,코오롱아파트사거리,,,,37.5630345,126.9213939,2021/09/16 07:31:03,14538.0,11,서울특별시,마포구
9012,SEB113000468,합정역,,,,37.5505859,126.9149513,2021/09/16 07:31:03,14895.0,11,서울특별시,마포구
9013,SEB113900303,샛별문방구.마포전철역,,,,37.5398243,126.9476288,2021/09/16 07:31:03,14500.0,11,서울특별시,마포구
9014,SEB113000098,경성중고.홍대부속여중고입구,,,,37.5605518,126.915807,2021/09/16 07:31:03,14189.0,11,서울특별시,마포구
9015,SEB113000495,가좌역1번출구,,,,37.5682205,126.9152645,2021/09/16 07:31:03,14342.0,11,서울특별시,마포구
9016,SEB113900093,마포전철역,,,,37.5396183,126.9445498,2021/09/16 07:31:03,14712.0,11,서울특별시,마포구
9017,SEB113000060,용마루고개.신공덕삼성아파트,,,,37.541871,126.955885,2021/09/16 07:31:03,14151.0,11,서울특별시,마포구
9018,SEB113000001,마포역,,,,37.5409003,126.9479618,2021/09/16 07:31:03,14001.0,11,서울특별시,마포구
9019,SEB113900221,아현동주민센터,,,,37.5471182,126.9531057,2021/09/16 07:31:03,14760.0,11,서울특별시,마포구
9020,SEB113900187,새화빌딩,,,,37.555111,126.9134453,2021/09/16 07:31:03,14936.0,11,서울특별시,마포구
9021,SEB113900150,로데오거리,,,,37.5508193,126.9214305,2021/09/16 07:31:03,14879.0,11,서울특별시,마포구
9022,SEB113000097,성미약수터,,,,37.5624635,126.9140662,2021/09/16 07:31:03,14188.0,11,서울특별시,마포구
9023,SEB113000133,홍대입구역,,,,37.5566642,126.9231281,2021/09/16 07:31:03,14224.0,11,서울특별시,마포구
9024,SEB113000444,중동현대아파트,,,,37.5716856,126.9072675,2021/09/16 07:31:03,14348.0,11,서울특별시,마포구
9025,SEB113900250,남경장,,,,37.5487583,126.9098198,2021/09/16 07:31:03,14754.0,11,서울특별시,마포구
9026,SEB113900196,서강초등학교,,,,37.5477461,126.9263556,2021/09/16 07:31:03,14948.0,11,서울특별시,마포구
9027,SEB113900056,연남동주민센터,,,,37.5640863,126.9230681,2021/09/16 07:31:03,14566.0,11,서울특별시,마포구
9028,SEB113900025,용약국,,,,37.5544338,126.9367687,2021/09/16 07:31:03,14520.0,11,서울특별시,마포구
9029,SEB113000094,성산2교,,,,37.564233,126.9124647,2021/09/16 07:31:03,14185.0,11,서울특별시,마포구
9030,SEB113900123,희성교회,,,,37.5568038,126.9140806,2021/09/16 07:31:03,14836.0,11,서울특별시,마포구
9031,SEB113900037,신일약국,,,,37.55601,126.9625987,2021/09/16 07:31:03,14539.0,11,서울특별시,마포구
9032,SEB113000163,성서초등학교,,,,37.5588032,126.9114976,2021/09/16 07:31:03,14254.0,11,서울특별시,마포구
9033,SEB113900295,삼진제약,,,,37.5531277,126.9266706,2021/09/16 07:31:03,14982.0,11,서울특별시,마포구
9034,SEB113000425,디지털미디어시티역,,,,37.5749971,126.9006313,2021/09/16 07:31:03,14333.0,11,서울특별시,마포구
9035,SEB113900102,성지빌딩,,,,37.5414733,126.9457762,2021/09/16 07:31:03,14745.0,11,서울특별시,마포구
9036,SEB113900115,유관순무용원,,,,37.5528776,126.9289374,2021/09/16 07:31:03,14809.0,11,서울특별시,마포구
9037,SEB113000180,월드컵파크7단지,,,,37.5811497,126.8784199,2021/09/16 07:31:03,14271.0,11,서울특별시,마포구
9038,SEB113000079,서강대학교,,,,37.5511,126.93797,2021/09/16 07:31:03,14170.0,11,서울특별시,마포구
9039,SEB113900019,우성아파트3동,,,,37.5361648,126.9475068,2021/09/16 07:31:03,14514.0,11,서울특별시,마포구
9040,SEB113000015,월드컵경기장서측.문화비축기지,,,,37.5692364,126.8954677,2021/09/16 07:31:03,14105.0,11,서울특별시,마포구
9041,SEB113000167,미원아파트입구,,,,37.5591653,126.9033225,2021/09/16 07:31:03,14258.0,11,서울특별시,마포구
9042,SEB113000214,강변한신코아,,,,37.5372216,126.943956,2021/09/16 07:31:03,14317.0,11,서울특별시,마포구
9043,SEB113000158,기업은행서교동지점(최규하대통령가옥),,,,37.5548695,126.9108956,2021/09/16 07:31:03,14249.0,11,서울특별시,마포구
9044,SEB113900315,상암월드컵파크6.7단지,,,,37.5810587,126.8806237,2021/09/16 07:31:03,14612.0,11,서울특별시,마포구
9045,SEB113900078,하모니마트사거리,,,,37.563366,126.9253883,2021/09/16 07:31:03,14598.0,11,서울특별시,마포구
9046,SEB113000155,성산초등학교입구,,,,37.5531302,126.9118676,2021/09/16 07:31:03,14246.0,11,서울특별시,마포구
9047,SEB113900127,신촌연세병원.기업은행,,,,37.5519917,126.9332204,2021/09/16 07:31:03,14842.0,11,서울특별시,마포구
9048,SEB113900204,하나은행망원동지점,,,,37.5573616,126.9047035,2021/09/16 07:31:03,14959.0,11,서울특별시,마포구
9049,SEB113900270,마포구청.마포구청역,,,,37.5663307,126.8995753,2021/09/16 07:31:03,14972.0,11,서울특별시,마포구
9050,SEB111001127,상암고등학교,,,,37.580978,126.8825326,2021/09/16 07:31:03,14610.0,11,서울특별시,마포구
9051,SEB113900163,산울림포스트극장,,,,37.5541278,126.9295117,2021/09/16 07:31:03,14900.0,11,서울특별시,마포구
9052,SEB113900035,서일빌딩,,,,37.5454162,126.9159825,2021/09/16 07:31:03,14536.0,11,서울특별시,마포구
9053,SEB113900086,대명아파트,,,,37.5624505,126.9243116,2021/09/16 07:31:03,14672.0,11,서울특별시,마포구
9054,SEB113900223,도화현대1차아파트단지내,,,,37.5399471,126.9548484,2021/09/16 07:31:03,14608.0,11,서울특별시,마포구
9055,SEB113900285,양화진성지,,,,37.5456403,126.9119307,2021/09/16 07:31:03,14496.0,11,서울특별시,마포구
9056,SEB113000106,마포중앙도서관,,,,37.564253,126.907457,2021/09/16 07:31:03,14197.0,11,서울특별시,마포구
9057,SEB113000017,월드컵파크3단지.난지천공원,,,,37.5733297,126.888093,2021/09/16 07:31:03,14107.0,11,서울특별시,마포구
9058,SEB113000176,망원1동주민센터,,,,37.5556235,126.9048936,2021/09/16 07:31:03,14267.0,11,서울특별시,마포구
9059,SEB113900231,신수동성당.신수동주민센터,,,,37.5472604,126.9338504,2021/09/16 07:31:03,14559.0,11,서울특별시,마포구
9060,SEB113000081,광성중고등학교,,,,37.5493548,126.9386715,2021/09/16 07:31:03,14172.0,11,서울특별시,마포구
9061,SEB113900299,창전중앙하이츠아파트,,,,37.5500775,126.9275631,2021/09/16 07:31:03,14494.0,11,서울특별시,마포구
9062,SEB113000179,동교초등학교,,,,37.5578909,126.9040871,2021/09/16 07:31:03,14270.0,11,서울특별시,마포구
9063,SEB113900287,도화현대1차아파트,,,,37.5404537,126.9553041,2021/09/16 07:31:03,14918.0,11,서울특별시,마포구
9064,SEB113000006,아현동주민센터,,,,37.5470777,126.9532416,2021/09/16 07:31:03,14006.0,11,서울특별시,마포구
9065,SEB113000090,서서울농협홍대역점,,,,37.556405,126.91986,2021/09/16 07:31:03,14181.0,11,서울특별시,마포구
9066,SEB113900161,마포소방서,,,,37.5502849,126.9330793,2021/09/16 07:31:03,14897.0,11,서울특별시,마포구
9067,SEB113900281,신촌농협.하나로마트,,,,37.5561881,126.9332008,2021/09/16 07:31:03,14991.0,11,서울특별시,마포구
9068,SEB113000118,이화여대입구,,,,37.555799,126.9460205,2021/09/16 07:31:03,14209.0,11,서울특별시,마포구
9069,SEB113000212,TGI사거리,,,,37.5556445,126.9198284,2021/09/16 07:31:03,14315.0,11,서울특별시,마포구
9070,SEB113900028,돼지슈퍼,,,,37.5569216,126.9614845,2021/09/16 07:31:03,14525.0,11,서울특별시,마포구
9071,SEB113900139,샛별문방구.마포전철역,,,,37.5401759,126.9475548,2021/09/16 07:31:03,14893.0,11,서울특별시,마포구
9072,SEB113900276,복지마트,,,,37.5579389,126.9010705,2021/09/16 07:31:03,14997.0,11,서울특별시,마포구
9073,SEB113900195,서교동주민센터,,,,37.5556503,126.9152772,2021/09/16 07:31:03,14947.0,11,서울특별시,마포구
9074,SEB113900160,성서초등학교,,,,37.5586852,126.9128379,2021/09/16 07:31:03,14896.0,11,서울특별시,마포구
9075,SEB113900251,성원아파트,,,,37.5565345,126.9016179,2021/09/16 07:31:03,14534.0,11,서울특별시,마포구
9076,SEB113000456,신촌역,,,,37.5553244,126.9356327,2021/09/16 07:31:03,14867.0,11,서울특별시,마포구
9077,SEB113900001,MBC,,,,37.5796281,126.8917373,2021/09/16 07:31:03,14601.0,11,서울특별시,마포구
9078,SEB111901150,상암고등학교,,,,37.5806845,126.8836707,2021/09/16 07:31:03,14613.0,11,서울특별시,마포구
9079,SEB113900191,서강쌍용아파트.광흥창역,,,,37.5479719,126.9301264,2021/09/16 07:31:03,14942.0,11,서울특별시,마포구
9080,SEB113000410,월드컵공원입구.문화비축기지입구,,,,37.568177,126.892749,2021/09/16 07:31:03,14332.0,11,서울특별시,마포구
9081,SEB113000415,동교동삼거리,,,,37.5577646,126.9295196,2021/09/16 07:31:03,13019.0,11,서울특별시,마포구
9082,SEB113000028,월드컵파크2단지.에스플렉스센터,,,,37.5753384,126.8902909,2021/09/16 07:31:03,14118.0,11,서울특별시,마포구
9083,SEB113900047,대룡빌딩,,,,37.5636821,126.9222716,2021/09/16 07:31:03,14553.0,11,서울특별시,마포구
9084,SEB113000065,중동초등학교,,,,37.5668726,126.9104194,2021/09/16 07:31:03,14156.0,11,서울특별시,마포구
9085,SEB113900015,다운교회,,,,37.5457365,126.9127953,2021/09/16 07:31:03,14969.0,11,서울특별시,마포구
9086,SEB113000095,성산2교,,,,37.5638632,126.9132054,2021/09/16 07:31:03,14186.0,11,서울특별시,마포구
9087,SEB101900027,아현1동경로당,,,,37.5536056,126.9610258,2021/09/16 07:31:03,14700.0,11,서울특별시,마포구
9088,SEB113000486,노을공원입구(난지미술창작스튜디오),,,,37.5694063,126.8806949,2021/09/16 07:31:03,14133.0,11,서울특별시,마포구
9089,SEB113900132,서부지원,,,,37.5486142,126.9557825,2021/09/16 07:31:03,14851.0,11,서울특별시,마포구
9090,SEB113000031,서울화력발전소입구,,,,37.548189,126.9175061,2021/09/16 07:31:03,14121.0,11,서울특별시,마포구
9091,SEB113000004,공덕역,,,,37.5445016,126.9513544,2021/09/16 07:31:03,14004.0,11,서울특별시,마포구
9092,SEB113900215,월드컵파크7단지,,,,37.5803194,126.879789,2021/09/16 07:31:03,14987.0,11,서울특별시,마포구
9093,SEB113900305,동원데자뷰아파트,,,,37.5603378,126.8992212,2021/09/16 07:31:03,14503.0,11,서울특별시,마포구
9094,SEB113900200,홍대후문,,,,37.5477681,126.9254084,2021/09/16 07:31:03,14953.0,11,서울특별시,마포구
9095,SEB113000014,월드컵경기장남측.월드컵공원,,,,37.5667212,126.8961844,2021/09/16 07:31:03,14104.0,11,서울특별시,마포구
9096,SEB113900111,공덕동주민센터,,,,37.5505477,126.9602123,2021/09/16 07:31:03,14764.0,11,서울특별시,마포구
9097,SEB113900309,한강공원입구,,,,37.5562291,126.8992248,2021/09/16 07:31:03,14556.0,11,서울특별시,마포구
9098,SEB113900312,아현초등학교,,,,37.555687,126.9558572,2021/09/16 07:31:03,14892.0,11,서울특별시,마포구
9099,SEB113900168,우성아파트입구,,,,37.5379736,126.947255,2021/09/16 07:31:03,14908.0,11,서울특별시,마포구
9100,SEB113000491,월드컵경기장역,,,,37.5695262,126.9001971,2021/09/16 07:31:03,14138.0,11,서울특별시,마포구
9101,SEB113900300,홍대입구역,,,,37.557315,126.9236999,2021/09/16 07:31:03,14497.0,11,서울특별시,마포구
9102,SEB113000199,마포아트센터,,,,37.5499202,126.9439378,2021/09/16 07:31:03,14293.0,11,서울특별시,마포구
9103,SEB113900002,월드컵파크4단지,,,,37.5778014,126.887741,2021/09/16 07:31:03,14602.0,11,서울특별시,마포구
9104,SEB113900248,홍대입구역,,,,37.5570247,126.9235274,2021/09/16 07:31:03,14863.0,11,서울특별시,마포구
9105,SEB113900242,서교동주민센터.마포신문사,,,,37.5550661,126.9161414,2021/09/16 07:31:03,14880.0,11,서울특별시,마포구
9106,SEB113000084,대흥역,,,,37.5475382,126.9429742,2021/09/16 07:31:03,14175.0,11,서울특별시,마포구
9107,SEB113900162,홍대정문,,,,37.5531509,126.9248314,2021/09/16 07:31:03,14899.0,11,서울특별시,마포구
9108,SEB113900104,서교동주민센터,,,,37.5547403,126.9153507,2021/09/16 07:31:03,14747.0,11,서울특별시,마포구
9109,SEB113000108,성산2교,,,,37.5656929,126.9126441,2021/09/16 07:31:03,14199.0,11,서울특별시,마포구
9110,SEB113000146,신수중학교,,,,37.545436,126.932752,2021/09/16 07:31:03,14237.0,11,서울특별시,마포구
9111,SEB113000435,월드컵파크10단지,,,,37.5861251,126.8815891,2021/09/16 07:31:03,14338.0,11,서울특별시,마포구
9112,SEB113000140,극동방송,,,,37.549429,126.9229225,2021/09/16 07:31:03,14231.0,11,서울특별시,마포구
9113,SEB113000411,이대역,,,,37.5568755,126.9472705,2021/09/16 07:31:03,13025.0,11,서울특별시,마포구
9114,SEB113000434,수색교,,,,37.5870817,126.8839598,2021/09/16 07:31:03,14341.0,11,서울특별시,마포구
9115,SEB113900089,하모니마트,,,,37.5522804,126.9059979,2021/09/16 07:31:03,14677.0,11,서울특별시,마포구
9116,SEB113900280,기업은행.신촌연세병원,,,,37.553166,126.9334875,2021/09/16 07:31:03,14992.0,11,서울특별시,마포구
9117,SEB113900129,우리은행서교동지점,,,,37.551943,126.9175337,2021/09/16 07:31:03,14844.0,11,서울특별시,마포구
9118,SEB113900043,광흥창역.서강동주민센터,,,,37.5482518,126.9325469,2021/09/16 07:31:03,14547.0,11,서울특별시,마포구
9119,SEB113900105,한강타운.우성아파트16동앞,,,,37.5359386,126.9495166,2021/09/16 07:31:03,14750.0,11,서울특별시,마포구
9120,SEB113900014,태양빌딩,,,,37.5560641,126.899365,2021/09/16 07:31:03,14508.0,11,서울특별시,마포구
9121,SEB113900273,난지천공원,,,,37.5740883,126.8860527,2021/09/16 07:31:03,14509.0,11,서울특별시,마포구
9122,SEB113900088,가구단지,,,,37.5580233,126.9607211,2021/09/16 07:31:03,14676.0,11,서울특별시,마포구
9123,SEB113900257,마포한강아이파크아파트,,,,37.5526385,126.9041741,2021/09/16 07:31:03,14919.0,11,서울특별시,마포구
9124,SEB113000493,난지천공원다목적구장,,,,37.574184,126.883467,2021/09/16 07:31:03,14136.0,11,서울특별시,마포구
9125,SEB113900136,굴다리시장,,,,37.5463896,126.9417132,2021/09/16 07:31:03,14856.0,11,서울특별시,마포구
9126,SEB113000005,아현동주민센터,,,,37.5463648,126.952907,2021/09/16 07:31:03,14005.0,11,서울특별시,마포구
9127,SEB113000174,서서울농협,,,,37.5533169,126.9062207,2021/09/16 07:31:03,14265.0,11,서울특별시,마포구
9128,SEB113900184,망원유수지.마포구민체육센터,,,,37.5559856,126.8992531,2021/09/16 07:31:03,14930.0,11,서울특별시,마포구
9129,SEB113900277,복지마트,,,,37.5579505,126.9009301,2021/09/16 07:31:03,14996.0,11,서울특별시,마포구
9130,SEB113000151,용강동입구,,,,37.5396325,126.944105,2021/09/16 07:31:03,14242.0,11,서울특별시,마포구
9131,SEB113000030,합정역,,,,37.548797,126.9146251,2021/09/16 07:31:03,14120.0,11,서울특별시,마포구
9132,SEB113900090,성모병원사거리,,,,37.5646139,126.9121224,2021/09/16 07:31:03,14678.0,11,서울특별시,마포구
9133,SEB113000085,용강초등학교,,,,37.5469771,126.9435145,2021/09/16 07:31:03,14176.0,11,서울특별시,마포구
9134,SEB113900233,신수동성당.신수동주민센터,,,,37.5474825,126.9347069,2021/09/16 07:31:03,14882.0,11,서울특별시,마포구
9135,SEB113000210,서강해모로아파트,,,,37.5454945,126.9296149,2021/09/16 07:31:03,14313.0,11,서울특별시,마포구
9136,SEB113900075,망원전철역,,,,37.5560356,126.9098506,2021/09/16 07:31:03,14595.0,11,서울특별시,마포구
9137,SEB113900296,공덕시장,,,,37.5443868,126.9541672,2021/09/16 07:31:03,14491.0,11,서울특별시,마포구
9138,SEB113900227,동도중학교.서울디지인고등학교,,,,37.5464463,126.9455044,2021/09/16 07:31:03,14849.0,11,서울특별시,마포구
9139,SEB113900128,공덕동성당,,,,37.5482975,126.9571023,2021/09/16 07:31:03,14843.0,11,서울특별시,마포구
9140,SEB113900068,망원우체국,,,,37.5578249,126.9076978,2021/09/16 07:31:03,14585.0,11,서울특별시,마포구
9141,SEB113000091,동교로사거리,,,,37.5558462,126.9209476,2021/09/16 07:31:03,14182.0,11,서울특별시,마포구
9142,SEB113900284,망원유수지.마포구민체육센터,,,,37.5564968,126.8985925,2021/09/16 07:31:03,14495.0,11,서울특별시,마포구
9143,SEB113900125,마포전철역,,,,37.5396209,126.9442691,2021/09/16 07:31:03,14838.0,11,서울특별시,마포구
9144,SEB113000063,도화동현대아파트,,,,37.5403322,126.9557014,2021/09/16 07:31:03,14154.0,11,서울특별시,마포구
9145,SEB113000178,동교초등학교,,,,37.5579162,126.9042013,2021/09/16 07:31:03,14269.0,11,서울특별시,마포구
9146,SEB113000487,난지천공원,,,,37.5739693,126.8860553,2021/09/16 07:31:03,14137.0,11,서울특별시,마포구
9147,SEB113000107,성산2교,,,,37.5654951,126.9132318,2021/09/16 07:31:03,14198.0,11,서울특별시,마포구
9148,SEB113900030,신부파스카아파트,,,,37.5587574,126.9003563,2021/09/16 07:31:03,14528.0,11,서울특별시,마포구
9149,SEB113000430,난지한강공원,,,,37.567732,126.878477,2021/09/16 07:31:03,14330.0,11,서울특별시,마포구
9150,SEB113000479,성산동,,,,37.5647602,126.9067022,2021/09/16 07:31:03,14184.0,11,서울특별시,마포구
9151,SEB113000173,성산초등학교,,,,37.5535938,126.9100992,2021/09/16 07:31:03,14264.0,11,서울특별시,마포구
9152,SEB113900032,유관순무용원,,,,37.5527354,126.9290988,2021/09/16 07:31:03,14531.0,11,서울특별시,마포구
9153,SEB113900282,신촌역,,,,37.5544909,126.9356255,2021/09/16 07:31:03,14990.0,11,서울특별시,마포구
9154,SEB113900052,용강초등학교,,,,37.5471443,126.9432067,2021/09/16 07:31:03,14561.0,11,서울특별시,마포구
9155,SEB113900071,에덴맨션,,,,37.5639839,126.9249462,2021/09/16 07:31:03,14588.0,11,서울특별시,마포구
9156,SEB113900185,서교동주민센터,,,,37.5556453,126.9146083,2021/09/16 07:31:03,14932.0,11,서울특별시,마포구
9157,SEB113000025,월드컵공원입구.문화비축기지입구,,,,37.568523,126.892748,2021/09/16 07:31:03,14115.0,11,서울특별시,마포구
9158,SEB113900269,월드컵경기장역,,,,37.5738732,126.8983131,2021/09/16 07:31:03,14935.0,11,서울특별시,마포구
